,Date,Energie (kWh),Installation,Irradiance
3422,2023-07-08 14:00:00,2011.67,JADAS,1012.594051483822
3423,2023-07-08 15:00:00,1706.0,JADAS,972.3979005169296
3424,2023-07-08 16:00:00,1538.83,JADAS,885.9272582756702
3425,2023-07-08 17:00:00,1168.17,JADAS,681.8125994429518
3426,2023-07-08 18:00:00,617.67,JADAS,501.092663237092
3427,2023-07-08 19:00:00,363.67,JADAS,314.1094052879886
3428,2023-07-08 20:00:00,131.58,JADAS,115.6584052753212
3429,2023-07-08 21:00:00,12.33,JADAS,18.810957225591583
3430,2023-07-08 22:00:00,0.0,JADAS,0.0
3431,2023-07-08 23:00:00,0.0,JADAS,0.0
3432,2023-07-09 00:00:00,0.0,JADAS,0.0
3433,2023-07-09 01:00:00,0.0,JADAS,0.0
3434,2023-07-09 02:00:00,0.0,JADAS,0.0
3435,2023-07-09 03:00:00,0.0,JADAS,0.0
3436,2023-07-09 04:00:00,0.0,JADAS,0.0
3437,2023-07-09 05:00:00,0.0,JADAS,0.0
3438,2023-07-09 06:00:00,6.75,JADAS,1.274276112939066
3439,2023-07-09 07:00:00,75.0,JADAS,25.66829725740636
3440,2023-07-09 08:00:00,316.17,JADAS,109.49330953310476
3441,2023-07-09 09:00:00,815.17,JADAS,314.9450798963851
3442,2023-07-09 10:00:00,1245.92,JADAS,536.8298692120707
3443,2023-07-09 11:00:00,1640.67,JADAS,736.5487806745849
3444,2023-07-09 12:00:00,1911.08,JADAS,883.9573514555083
3445,2023-07-09 13:00:00,1765.5,JADAS,948.1101096274394
3446,2023-07-09 14:00:00,2118.92,JADAS,963.2767655873332
3447,2023-07-09 15:00:00,1839.42,JADAS,917.7522898416008
3448,2023-07-09 16:00:00,1502.17,JADAS,844.3637461020298
3449,2023-07-09 17:00:00,1278.17,JADAS,683.5866267652959
3450,2023-07-09 18:00:00,868.33,JADAS,537.4372529503468
3451,2023-07-09 19:00:00,430.75,JADAS,311.2865706924442
3452,2023-07-09 20:00:00,131.25,JADAS,129.53887992626326
3453,2023-07-09 21:00:00,11.75,JADAS,24.163611261338666
3454,2023-07-09 22:00:00,0.0,JADAS,0.0
3455,2023-07-09 23:00:00,0.0,JADAS,0.0
3456,2023-07-10 00:00:00,0.0,JADAS,0.0
3457,2023-07-10 01:00:00,0.0,JADAS,0.0
3458,2023-07-10 02:00:00,0.0,JADAS,0.0
3459,2023-07-10 03:00:00,0.0,JADAS,0.0
3460,2023-07-10 04:00:00,0.0,JADAS,0.0
3461,2023-07-10 05:00:00,0.0,JADAS,0.0
3462,2023-07-10 06:00:00,1.58,JADAS,0.7399245647787683
3463,2023-07-10 07:00:00,98.58,JADAS,24.668635753003848
3464,2023-07-10 08:00:00,304.42,JADAS,91.264362893034
3465,2023-07-10 09:00:00,641.0,JADAS,246.66041728644524
3466,2023-07-10 10:00:00,1156.0,JADAS,481.4099523166618
3467,2023-07-10 11:00:00,1718.58,JADAS,740.4106979876531
3468,2023-07-10 12:00:00,1986.5,JADAS,900.5303095918525
3469,2023-07-10 13:00:00,2126.5,JADAS,990.0834897503888
3470,2023-07-10 14:00:00,2128.25,JADAS,1023.0823187694348
3471,2023-07-10 15:00:00,2032.08,JADAS,998.5295118015454
3472,2023-07-10 16:00:00,1842.17,JADAS,910.2942608612084
3473,2023-07-10 17:00:00,1525.75,JADAS,746.2506404850424
3474,2023-07-10 18:00:00,1079.5,JADAS,553.934050333835
3475,2023-07-10 19:00:00,546.0,JADAS,336.7369769415216
3476,2023-07-10 20:00:00,132.75,JADAS,137.14485569825212
3477,2023-07-10 21:00:00,15.5,JADAS,26.10785384281228
3478,2023-07-10 22:00:00,0.0,JADAS,0.0
3479,2023-07-10 23:00:00,0.0,JADAS,0.0
3480,2023-07-11 00:00:00,0.0,JADAS,0.0
3481,2023-07-11 01:00:00,0.0,JADAS,0.0
3482,2023-07-11 02:00:00,0.0,JADAS,0.0
3483,2023-07-11 03:00:00,0.0,JADAS,0.0
3484,2023-07-11 04:00:00,0.0,JADAS,0.0
3485,2023-07-11 05:00:00,0.0,JADAS,0.0
3486,2023-07-11 06:00:00,5.08,JADAS,1.077422916791281
3487,2023-07-11 07:00:00,82.0,JADAS,30.551923814387493
3488,2023-07-11 08:00:00,404.75,JADAS,96.97941741943688
3489,2023-07-11 09:00:00,653.25,JADAS,240.45284767590277
3490,2023-07-11 10:00:00,921.17,JADAS,465.1813008989915
3491,2023-07-11 11:00:00,1484.17,JADAS,670.572547353813
3492,2023-07-11 12:00:00,1887.5,JADAS,863.0198298105684
3493,2023-07-11 13:00:00,2027.0,JADAS,952.9204581110048
3494,2023-07-11 14:00:00,2044.58,JADAS,967.0257374127124
3495,2023-07-11 15:00:00,2023.75,JADAS,932.9646391203628
3496,2023-07-11 16:00:00,1310.08,JADAS,740.8785584114423
3497,2023-07-11 17:00:00,1050.92,JADAS,493.8001682190195
3498,2023-07-11 18:00:00,983.17,JADAS,480.7464244271328
3499,2023-07-11 19:00:00,526.83,JADAS,296.1987784550306
3500,2023-07-11 20:00:00,128.5,JADAS,116.33478292376792
3501,2023-07-11 21:00:00,12.67,JADAS,21.255714633315225
3502,2023-07-11 22:00:00,0.0,JADAS,0.0
3503,2023-07-11 23:00:00,0.0,JADAS,0.0
3504,2023-07-12 00:00:00,0.0,JADAS,0.0
3505,2023-07-12 01:00:00,0.0,JADAS,0.0
3506,2023-07-12 02:00:00,0.0,JADAS,0.0
3507,2023-07-12 03:00:00,0.0,JADAS,0.0
3508,2023-07-12 04:00:00,0.0,JADAS,0.0
3509,2023-07-12 05:00:00,0.0,JADAS,0.0
3510,2023-07-12 06:00:00,8.33,JADAS,1.0458944833006296
3511,2023-07-12 07:00:00,94.17,JADAS,30.507660431871155
3512,2023-07-12 08:00:00,300.33,JADAS,115.98838355463286
3513,2023-07-12 09:00:00,731.58,JADAS,313.0990111712913
3514,2023-07-12 10:00:00,724.5,JADAS,277.3319786237412
3515,2023-07-12 11:00:00,622.25,JADAS,216.50124324078556
3516,2023-07-12 12:00:00,836.0,JADAS,334.79673151334487
3517,2023-07-12 13:00:00,1163.17,JADAS,431.7879309340128
3518,2023-07-12 14:00:00,897.67,JADAS,310.222107693217
3519,2023-07-12 15:00:00,844.5,JADAS,270.7257691983796
3520,2023-07-12 16:00:00,519.83,JADAS,259.0173642202448
3521,2023-07-12 17:00:00,924.08,JADAS,398.5072220014692
3522,2023-07-12 18:00:00,815.75,JADAS,451.1357926191149
3523,2023-07-12 19:00:00,531.25,JADAS,325.4348799690131
3524,2023-07-12 20:00:00,144.92,JADAS,86.0718581519074
3525,2023-07-12 21:00:00,10.5,JADAS,11.80575415315065
3526,2023-07-12 22:00:00,0.0,JADAS,0.0
3527,2023-07-12 23:00:00,0.0,JADAS,0.0
3528,2023-07-13 00:00:00,0.0,JADAS,0.0
3529,2023-07-13 01:00:00,0.0,JADAS,0.0
3530,2023-07-13 02:00:00,0.0,JADAS,0.0
3531,2023-07-13 03:00:00,0.0,JADAS,0.0
3532,2023-07-13 04:00:00,0.0,JADAS,0.0
3533,2023-07-13 05:00:00,0.0,JADAS,0.0
3534,2023-07-13 06:00:00,3.58,JADAS,0.9798688501618386
3535,2023-07-13 07:00:00,62.58,JADAS,25.18371986073351
3536,2023-07-13 08:00:00,317.33,JADAS,121.6790782907049
3537,2023-07-13 09:00:00,883.58,JADAS,347.0693319350306
3538,2023-07-13 10:00:00,1432.67,JADAS,577.6052471940361
3539,2023-07-13 11:00:00,1902.5,JADAS,770.7043749055078
3540,2023-07-13 12:00:00,1714.75,JADAS,862.4792523650199
3541,2023-07-13 13:00:00,1746.5,JADAS,856.9135894460069
3542,2023-07-13 14:00:00,1700.17,JADAS,855.0208131351255
3543,2023-07-13 15:00:00,1854.83,JADAS,977.7750109420816
3544,2023-07-13 16:00:00,1797.0,JADAS,910.071200221889
3545,2023-07-13 17:00:00,1632.67,JADAS,759.2611633834517
3546,2023-07-13 18:00:00,1137.17,JADAS,561.8732683048506
3547,2023-07-13 19:00:00,580.25,JADAS,340.359627572586
3548,2023-07-13 20:00:00,130.25,JADAS,135.6534819851176
3549,2023-07-13 21:00:00,13.83,JADAS,24.27492302008148
3550,2023-07-13 22:00:00,0.0,JADAS,0.0
3551,2023-07-13 23:00:00,0.0,JADAS,0.0
3552,2023-07-14 00:00:00,0.0,JADAS,0.0
3553,2023-07-14 01:00:00,0.0,JADAS,0.0
3554,2023-07-14 02:00:00,0.0,JADAS,0.0
3555,2023-07-14 03:00:00,0.0,JADAS,0.0
3556,2023-07-14 04:00:00,0.0,JADAS,0.0
3557,2023-07-14 05:00:00,0.0,JADAS,0.0
3558,2023-07-14 06:00:00,3.67,JADAS,0.9605893902876604
3559,2023-07-14 07:00:00,50.25,JADAS,32.51864161641009
3560,2023-07-14 08:00:00,283.25,JADAS,122.06307360124656
3561,2023-07-14 09:00:00,834.42,JADAS,344.4020792743316
3562,2023-07-14 10:00:00,1396.0,JADAS,567.4430278762553
3563,2023-07-14 11:00:00,1807.92,JADAS,759.5566522009907
3564,2023-07-14 12:00:00,2058.92,JADAS,924.1843109093576
3565,2023-07-14 13:00:00,2175.42,JADAS,1010.5835664857948
3566,2023-07-14 14:00:00,2173.75,JADAS,1042.7672759503153
3567,2023-07-14 15:00:00,2068.42,JADAS,1007.3283083601914
3568,2023-07-14 16:00:00,1832.42,JADAS,916.2042412827254
3569,2023-07-14 17:00:00,1521.5,JADAS,749.5673149864389
3570,2023-07-14 18:00:00,1065.58,JADAS,552.5558434008485
3571,2023-07-14 19:00:00,518.42,JADAS,333.87893797634547
3572,2023-07-14 20:00:00,126.08,JADAS,132.60245268194444
3573,2023-07-14 21:00:00,12.33,JADAS,22.93043192502316
3574,2023-07-14 22:00:00,0.0,JADAS,0.0
3575,2023-07-14 23:00:00,0.0,JADAS,0.0
3576,2023-07-15 00:00:00,0.0,JADAS,0.0
3577,2023-07-15 01:00:00,0.0,JADAS,0.0
3578,2023-07-15 02:00:00,0.0,JADAS,0.0
3579,2023-07-15 03:00:00,0.0,JADAS,0.0
3580,2023-07-15 04:00:00,0.0,JADAS,0.0
3581,2023-07-15 05:00:00,0.0,JADAS,0.0
3582,2023-07-15 06:00:00,0.17,JADAS,0.4836963804284932
3583,2023-07-15 07:00:00,65.83,JADAS,20.095012075859515
3584,2023-07-15 08:00:00,332.5,JADAS,92.2908855906282
3585,2023-07-15 09:00:00,824.83,JADAS,272.23794319508
3586,2023-07-15 10:00:00,852.17,JADAS,348.4609639263724
3587,2023-07-15 11:00:00,1075.58,JADAS,415.8092791450149
3588,2023-07-15 12:00:00,827.25,JADAS,228.24539203384157
3589,2023-07-15 13:00:00,507.92,JADAS,167.2338905183762
3590,2023-07-15 14:00:00,510.08,JADAS,161.01760529828908
3591,2023-07-15 15:00:00,533.33,JADAS,185.9420063693128
3592,2023-07-15 16:00:00,434.83,JADAS,145.39947892160123
3593,2023-07-15 17:00:00,583.0,JADAS,191.33315359320176
3594,2023-07-15 18:00:00,295.17,JADAS,124.18955251396922
3595,2023-07-15 19:00:00,243.58,JADAS,102.89611459353922
3596,2023-07-15 20:00:00,148.25,JADAS,115.14586428704378
3597,2023-07-15 21:00:00,12.25,JADAS,19.2189304464052
3598,2023-07-15 22:00:00,0.0,JADAS,0.0
3599,2023-07-15 23:00:00,0.0,JADAS,0.0
3600,2023-07-16 00:00:00,0.0,JADAS,0.0
3601,2023-07-16 01:00:00,0.0,JADAS,0.0
3602,2023-07-16 02:00:00,0.0,JADAS,0.0
3603,2023-07-16 03:00:00,0.0,JADAS,0.0
3604,2023-07-16 04:00:00,0.0,JADAS,0.0
3605,2023-07-16 05:00:00,0.0,JADAS,0.0
3606,2023-07-16 06:00:00,4.42,JADAS,0.3830968363730808
3607,2023-07-16 07:00:00,106.08,JADAS,19.475997760527804
3608,2023-07-16 08:00:00,259.58,JADAS,80.08709193382035
3609,2023-07-16 09:00:00,612.75,JADAS,251.3496065624972
3610,2023-07-16 10:00:00,881.75,JADAS,400.7829542057899
3611,2023-07-16 11:00:00,1455.17,JADAS,657.227368635545
3612,2023-07-16 12:00:00,1743.75,JADAS,738.8548148545005
3613,2023-07-16 13:00:00,2052.92,JADAS,931.8688018447124
3614,2023-07-16 14:00:00,1817.42,JADAS,802.9693207736416
3615,2023-07-16 15:00:00,913.25,JADAS,530.7414023117863
3616,2023-07-16 16:00:00,1013.33,JADAS,422.2249584221605
3617,2023-07-16 17:00:00,640.83,JADAS,261.9974887265627
3618,2023-07-16 18:00:00,707.17,JADAS,274.42518686673407
3619,2023-07-16 19:00:00,401.5,JADAS,309.79984079005465
3620,2023-07-16 20:00:00,116.67,JADAS,108.68748040649284
3621,2023-07-16 21:00:00,7.83,JADAS,15.069648385776496
3622,2023-07-16 22:00:00,0.0,JADAS,0.0
3623,2023-07-16 23:00:00,0.0,JADAS,0.0
3624,2023-07-17 00:00:00,0.0,JADAS,0.0
3625,2023-07-17 01:00:00,0.0,JADAS,0.0
3626,2023-07-17 02:00:00,0.0,JADAS,0.0
3627,2023-07-17 03:00:00,0.0,JADAS,0.0
3628,2023-07-17 04:00:00,0.0,JADAS,0.0
3629,2023-07-17 05:00:00,0.0,JADAS,0.0
3630,2023-07-17 06:00:00,0.0,JADAS,0.4489925585077514
3631,2023-07-17 07:00:00,16.0,JADAS,25.61895162798792
3632,2023-07-17 08:00:00,250.17,JADAS,98.83735379790126
3633,2023-07-17 09:00:00,592.92,JADAS,239.00735035126587
3634,2023-07-17 10:00:00,884.08,JADAS,370.0381054933761
3635,2023-07-17 11:00:00,1257.83,JADAS,476.1607673901137
3636,2023-07-17 12:00:00,1686.5,JADAS,595.7425471970525
3637,2023-07-17 13:00:00,2133.83,JADAS,870.6329708621867
3638,2023-07-17 14:00:00,2138.67,JADAS,1009.1153599386269
3639,2023-07-17 15:00:00,1960.92,JADAS,947.1719971481864
3640,2023-07-17 16:00:00,1494.42,JADAS,791.3155167448995
3641,2023-07-17 17:00:00,916.83,JADAS,560.9664436924137
3642,2023-07-17 18:00:00,653.83,JADAS,449.5130203025384
3643,2023-07-17 19:00:00,476.0,JADAS,302.4755507474978
3644,2023-07-17 20:00:00,157.5,JADAS,126.4559493125108
3645,2023-07-17 21:00:00,17.67,JADAS,20.25039024657312
3646,2023-07-17 22:00:00,0.0,JADAS,0.0
3647,2023-07-17 23:00:00,0.0,JADAS,0.0
3648,2023-07-18 00:00:00,0.0,JADAS,0.0
3649,2023-07-18 01:00:00,0.0,JADAS,0.0
3650,2023-07-18 02:00:00,0.0,JADAS,0.0
3651,2023-07-18 03:00:00,0.0,JADAS,0.0
3652,2023-07-18 04:00:00,0.0,JADAS,0.0
3653,2023-07-18 05:00:00,0.0,JADAS,0.0
3654,2023-07-18 06:00:00,2.67,JADAS,0.3638221082664638
3655,2023-07-18 07:00:00,74.08,JADAS,21.387314427484835
3656,2023-07-18 08:00:00,325.42,JADAS,92.89366000427836
3657,2023-07-18 09:00:00,778.67,JADAS,282.7333250329323
3658,2023-07-18 10:00:00,1258.08,JADAS,504.6809641831516
3659,2023-07-18 11:00:00,1232.0,JADAS,570.6701404978278
3660,2023-07-18 12:00:00,1759.5,JADAS,811.0585024498141
3661,2023-07-18 13:00:00,1332.58,JADAS,447.2744764489903
3662,2023-07-18 14:00:00,1510.83,JADAS,651.6538919988564
3663,2023-07-18 15:00:00,1763.17,JADAS,827.6730236150684
3664,2023-07-18 16:00:00,1782.75,JADAS,832.8697852460422
3665,2023-07-18 17:00:00,1411.0,JADAS,703.9836965616315
3666,2023-07-18 18:00:00,989.5,JADAS,509.4290065795788
3667,2023-07-18 19:00:00,468.17,JADAS,302.24040685563807
3668,2023-07-18 20:00:00,143.0,JADAS,114.41988346377636
3669,2023-07-18 21:00:00,19.58,JADAS,18.24215428116992
3670,2023-07-18 22:00:00,0.0,JADAS,0.0
3671,2023-07-18 23:00:00,0.0,JADAS,0.0
3672,2023-07-19 00:00:00,0.0,JADAS,0.0
3673,2023-07-19 01:00:00,0.0,JADAS,0.0
3674,2023-07-19 02:00:00,0.0,JADAS,0.0
3675,2023-07-19 03:00:00,0.0,JADAS,0.0
3676,2023-07-19 04:00:00,0.0,JADAS,0.0
3677,2023-07-19 05:00:00,0.0,JADAS,0.0
3678,2023-07-19 06:00:00,0.75,JADAS,0.1243246808239585
3679,2023-07-19 07:00:00,47.42,JADAS,18.461872772444387
3680,2023-07-19 08:00:00,177.83,JADAS,66.88766459949925
3681,2023-07-19 09:00:00,392.17,JADAS,162.8663277222188
3682,2023-07-19 10:00:00,630.5,JADAS,263.1991324753485
3683,2023-07-19 11:00:00,1334.5,JADAS,570.1453043770865
3684,2023-07-19 12:00:00,2045.83,JADAS,906.328220471423
3685,2023-07-19 13:00:00,2112.92,JADAS,1002.9197307999964
3686,2023-07-19 14:00:00,2246.75,JADAS,1036.059487000405
3687,2023-07-19 15:00:00,2111.67,JADAS,1006.0946949558778
3688,2023-07-19 16:00:00,1933.42,JADAS,918.473117174393
3689,2023-07-19 17:00:00,1567.58,JADAS,757.7960237520515
3690,2023-07-19 18:00:00,1112.58,JADAS,557.5315512710365
3691,2023-07-19 19:00:00,540.75,JADAS,334.26551612635484
3692,2023-07-19 20:00:00,123.33,JADAS,131.4412250253311
3693,2023-07-19 21:00:00,13.33,JADAS,21.14558492948588
3694,2023-07-19 22:00:00,0.0,JADAS,0.0
3695,2023-07-19 23:00:00,0.0,JADAS,0.0
3696,2023-07-20 00:00:00,0.0,JADAS,0.0
3697,2023-07-20 01:00:00,0.0,JADAS,0.0
3698,2023-07-20 02:00:00,0.0,JADAS,0.0
3699,2023-07-20 03:00:00,0.0,JADAS,0.0
3700,2023-07-20 04:00:00,0.0,JADAS,0.0
3701,2023-07-20 05:00:00,0.0,JADAS,0.0
3702,2023-07-20 06:00:00,3.83,JADAS,0.2685533418619049
3703,2023-07-20 07:00:00,59.67,JADAS,24.37859386563613
3704,2023-07-20 08:00:00,295.33,JADAS,107.25086986612158
3705,2023-07-20 09:00:00,814.08,JADAS,329.21630350700093
3706,2023-07-20 10:00:00,1342.08,JADAS,557.3973137604644
3707,2023-07-20 11:00:00,1742.33,JADAS,754.4746003264014
3708,2023-07-20 12:00:00,2025.0,JADAS,909.4764486221276
3709,2023-07-20 13:00:00,2188.25,JADAS,998.133195941914
3710,2023-07-20 14:00:00,1535.42,JADAS,988.7444486829046
3711,2023-07-20 15:00:00,1380.33,JADAS,843.8398672194962
3712,2023-07-20 16:00:00,2055.67,JADAS,700.6904797076982
3713,2023-07-20 17:00:00,707.92,JADAS,452.4074950178584
3714,2023-07-20 18:00:00,736.75,JADAS,372.2468971955431
3715,2023-07-20 19:00:00,351.92,JADAS,231.33082097459183
3716,2023-07-20 20:00:00,81.92,JADAS,107.07749939509732
3717,2023-07-20 21:00:00,4.0,JADAS,16.61790694865003
3718,2023-07-20 22:00:00,0.0,JADAS,0.0
3719,2023-07-20 23:00:00,0.0,JADAS,0.0
3720,2023-07-21 00:00:00,0.0,JADAS,0.0
3721,2023-07-21 01:00:00,0.0,JADAS,0.0
3722,2023-07-21 02:00:00,0.0,JADAS,0.0
3723,2023-07-21 03:00:00,0.0,JADAS,0.0
3724,2023-07-21 04:00:00,0.0,JADAS,0.0
3725,2023-07-21 05:00:00,0.0,JADAS,0.0
3726,2023-07-21 06:00:00,1.92,JADAS,0.1703069231408977
3727,2023-07-21 07:00:00,66.08,JADAS,22.32484069557744
3728,2023-07-21 08:00:00,292.5,JADAS,85.02674831941613
3729,2023-07-21 09:00:00,802.08,JADAS,296.39089965438376
3730,2023-07-21 10:00:00,1141.25,JADAS,528.5036217797635
3731,2023-07-21 11:00:00,1134.0,JADAS,524.8078355321421
3732,2023-07-21 12:00:00,1503.17,JADAS,494.5232612162998
3733,2023-07-21 13:00:00,1788.42,JADAS,776.0425814029826
3734,2023-07-21 14:00:00,1226.67,JADAS,654.3432318373177
3735,2023-07-21 15:00:00,1579.25,JADAS,696.467710116537
3736,2023-07-21 16:00:00,1578.5,JADAS,730.368703879841
3737,2023-07-21 17:00:00,780.75,JADAS,418.5310940146074
3738,2023-07-21 18:00:00,966.75,JADAS,398.26270638963695
3739,2023-07-21 19:00:00,467.33,JADAS,255.6348672210956
3740,2023-07-21 20:00:00,105.83,JADAS,113.38227877044632
3741,2023-07-21 21:00:00,11.67,JADAS,15.665790293212217
3742,2023-07-21 22:00:00,0.0,JADAS,0.0
3743,2023-07-21 23:00:00,0.0,JADAS,0.0
3744,2023-07-22 00:00:00,0.0,JADAS,0.0
3745,2023-07-22 01:00:00,0.0,JADAS,0.0
3746,2023-07-22 02:00:00,0.0,JADAS,0.0
3747,2023-07-22 03:00:00,0.0,JADAS,0.0
3748,2023-07-22 04:00:00,0.0,JADAS,0.0
3749,2023-07-22 05:00:00,0.0,JADAS,0.0
3750,2023-07-22 06:00:00,1.83,JADAS,0.1074906140549973
3751,2023-07-22 07:00:00,80.08,JADAS,22.19478907679741
3752,2023-07-22 08:00:00,304.25,JADAS,84.67656003002682
3753,2023-07-22 09:00:00,798.67,JADAS,292.9725517229358
3754,2023-07-22 10:00:00,1317.42,JADAS,520.2477467678079
3755,2023-07-22 11:00:00,1728.25,JADAS,726.3271136366726
3756,2023-07-22 12:00:00,2000.83,JADAS,880.1758130646015
3757,2023-07-22 13:00:00,2128.67,JADAS,979.1213724977812
3758,2023-07-22 14:00:00,2170.42,JADAS,1007.4236369869986
3759,2023-07-22 15:00:00,1559.83,JADAS,952.9000254799554
3760,2023-07-22 16:00:00,1651.75,JADAS,847.1529453513161
3761,2023-07-22 17:00:00,1286.83,JADAS,706.6847158508974
3762,2023-07-22 18:00:00,992.08,JADAS,519.4961695077604
3763,2023-07-22 19:00:00,527.92,JADAS,297.6023083263111
3764,2023-07-22 20:00:00,133.92,JADAS,109.91499927732583
3765,2023-07-22 21:00:00,9.25,JADAS,14.753249131371213
3766,2023-07-22 22:00:00,0.0,JADAS,0.0
3767,2023-07-22 23:00:00,0.0,JADAS,0.0
3768,2023-07-23 00:00:00,0.0,JADAS,0.0
3769,2023-07-23 01:00:00,0.0,JADAS,0.0
3770,2023-07-23 02:00:00,0.0,JADAS,0.0
3771,2023-07-23 03:00:00,0.0,JADAS,0.0
3772,2023-07-23 04:00:00,0.0,JADAS,0.0
3773,2023-07-23 05:00:00,0.0,JADAS,0.0
3774,2023-07-23 06:00:00,2.67,JADAS,0.061034366693591
3775,2023-07-23 07:00:00,82.08,JADAS,25.447821479726944
3776,2023-07-23 08:00:00,301.92,JADAS,86.47249570461322
3777,2023-07-23 09:00:00,597.25,JADAS,278.89318597589244
3778,2023-07-23 10:00:00,1113.42,JADAS,491.9386219810104
3779,2023-07-23 11:00:00,1588.42,JADAS,700.1810013718668
3780,2023-07-23 12:00:00,1913.42,JADAS,841.9865753743003
3781,2023-07-23 13:00:00,2037.75,JADAS,954.4865579728904
3782,2023-07-23 14:00:00,2066.25,JADAS,992.3242575283416
3783,2023-07-23 15:00:00,1827.33,JADAS,944.9285562377372
3784,2023-07-23 16:00:00,1451.83,JADAS,794.9454620123831
3785,2023-07-23 17:00:00,1224.58,JADAS,695.7456013591013
3786,2023-07-23 18:00:00,667.83,JADAS,487.5443640074964
3787,2023-07-23 19:00:00,524.0,JADAS,259.3324531018493
3788,2023-07-23 20:00:00,178.67,JADAS,69.6027945510288
3789,2023-07-23 21:00:00,6.08,JADAS,6.844714019982048
3790,2023-07-23 22:00:00,0.0,JADAS,0.0
3791,2023-07-23 23:00:00,0.0,JADAS,0.0
3792,2023-07-24 00:00:00,0.0,JADAS,0.0
3793,2023-07-24 01:00:00,0.0,JADAS,0.0
3794,2023-07-24 02:00:00,0.0,JADAS,0.0
3795,2023-07-24 03:00:00,0.0,JADAS,0.0
3796,2023-07-24 04:00:00,0.0,JADAS,0.0
3797,2023-07-24 05:00:00,0.0,JADAS,0.0
3798,2023-07-24 06:00:00,0.0,JADAS,0.0282264689636341
3799,2023-07-24 07:00:00,71.83,JADAS,23.032350740961903
3800,2023-07-24 08:00:00,279.17,JADAS,76.4638036815984
3801,2023-07-24 09:00:00,569.83,JADAS,188.22293308667304
3802,2023-07-24 10:00:00,741.67,JADAS,276.96646288793903
3803,2023-07-24 11:00:00,555.5,JADAS,213.4771076611897
3804,2023-07-24 12:00:00,1007.5,JADAS,322.0035426017545
3805,2023-07-24 13:00:00,956.5,JADAS,398.13835714198126
3806,2023-07-24 14:00:00,1397.67,JADAS,472.02825711597535
3807,2023-07-24 15:00:00,1551.17,JADAS,702.8839990065107
3808,2023-07-24 16:00:00,1238.08,JADAS,625.459489309638
3809,2023-07-24 17:00:00,877.25,JADAS,415.3165296546735
3810,2023-07-24 18:00:00,905.58,JADAS,287.08686118282355
3811,2023-07-24 19:00:00,633.92,JADAS,157.87030049284388
3812,2023-07-24 20:00:00,119.83,JADAS,98.786915527942
3813,2023-07-24 21:00:00,6.17,JADAS,12.34814735935634
3814,2023-07-24 22:00:00,0.0,JADAS,0.0
3815,2023-07-24 23:00:00,0.0,JADAS,0.0
3816,2023-07-25 00:00:00,0.0,JADAS,0.0
3817,2023-07-25 01:00:00,0.0,JADAS,0.0
3818,2023-07-25 02:00:00,0.0,JADAS,0.0
3819,2023-07-25 03:00:00,0.0,JADAS,0.0
3820,2023-07-25 04:00:00,0.0,JADAS,0.0
3821,2023-07-25 05:00:00,0.0,JADAS,0.0
3822,2023-07-25 06:00:00,1.5,JADAS,0.0117762848009563
3823,2023-07-25 07:00:00,84.33,JADAS,26.54921586894482
3824,2023-07-25 08:00:00,276.5,JADAS,94.42511516857796
3825,2023-07-25 09:00:00,840.17,JADAS,288.8205691495127
3826,2023-07-25 10:00:00,825.75,JADAS,388.6768681002707
3827,2023-07-25 11:00:00,1613.0,JADAS,660.1544717374485
3828,2023-07-25 12:00:00,1947.5,JADAS,859.5291469504699
3829,2023-07-25 13:00:00,1960.58,JADAS,956.3367716027816
3830,2023-07-25 14:00:00,1626.25,JADAS,827.8459232482284
3831,2023-07-25 15:00:00,1383.08,JADAS,736.6271390530517
3832,2023-07-25 16:00:00,951.92,JADAS,435.5284994656494
3833,2023-07-25 17:00:00,1302.67,JADAS,518.5632734112302
3834,2023-07-25 18:00:00,854.92,JADAS,446.7046577137428
3835,2023-07-25 19:00:00,547.17,JADAS,294.98691421909984
3836,2023-07-25 20:00:00,144.5,JADAS,115.0454396905782
3837,2023-07-25 21:00:00,10.33,JADAS,14.224863986754675
3838,2023-07-25 22:00:00,0.0,JADAS,0.0
3839,2023-07-25 23:00:00,0.0,JADAS,0.0
3840,2023-07-26 00:00:00,0.0,JADAS,0.0
3841,2023-07-26 01:00:00,0.0,JADAS,0.0
3842,2023-07-26 02:00:00,0.0,JADAS,0.0
3843,2023-07-26 03:00:00,0.0,JADAS,0.0
3844,2023-07-26 04:00:00,0.0,JADAS,0.0
3845,2023-07-26 05:00:00,0.0,JADAS,0.0
3846,2023-07-26 06:00:00,0.33,JADAS,0.0002803799525739
3847,2023-07-26 07:00:00,54.5,JADAS,19.49999696043101
3848,2023-07-26 08:00:00,286.58,JADAS,82.88471283190805
3849,2023-07-26 09:00:00,632.75,JADAS,283.6810950848943
3850,2023-07-26 10:00:00,612.25,JADAS,304.0582661118735
3851,2023-07-26 11:00:00,850.42,JADAS,318.3202717714635
3852,2023-07-26 12:00:00,834.08,JADAS,292.50605237350027
3853,2023-07-26 13:00:00,779.58,JADAS,240.1172378671587
3854,2023-07-26 14:00:00,1507.42,JADAS,663.1742169676711
3855,2023-07-26 15:00:00,710.75,JADAS,278.00774001983194
3856,2023-07-26 16:00:00,701.42,JADAS,414.2298459854067
3857,2023-07-26 17:00:00,1198.42,JADAS,514.0579958420506
3858,2023-07-26 18:00:00,445.42,JADAS,360.54154198666953
