﻿Installation,ID client,Date,Courbe de charge (kWh)
SAINT MARCEL,,2023-06-21 14:00:00,400.92
SAINT MARCEL,,2023-06-21 15:00:00,304.25
SAINT MARCEL,,2023-06-21 16:00:00,234.75
SAINT MARCEL,,2023-06-21 17:00:00,122.67
SAINT MARCEL,,2023-06-21 18:00:00,98.92
SAINT MARCEL,,2023-06-21 19:00:00,75.42
SAINT MARCEL,,2023-06-21 20:00:00,30.67
SAINT MARCEL,,2023-06-21 21:00:00,2.50
SAINT MARCEL,,2023-06-21 22:00:00,0.00
SAINT MARCEL,,2023-06-21 23:00:00,0.00
SAINT MARCEL,,2023-06-22 00:00:00,0.00
SAINT MARCEL,,2023-06-22 01:00:00,0.00
SAINT MARCEL,,2023-06-22 02:00:00,0.00
SAINT MARCEL,,2023-06-22 03:00:00,0.00
SAINT MARCEL,,2023-06-22 04:00:00,0.00
SAINT MARCEL,,2023-06-22 05:00:00,0.00
SAINT MARCEL,,2023-06-22 06:00:00,2.08
SAINT MARCEL,,2023-06-22 07:00:00,25.08
SAINT MARCEL,,2023-06-22 08:00:00,73.83
SAINT MARCEL,,2023-06-22 09:00:00,78.25
SAINT MARCEL,,2023-06-22 10:00:00,98.58
SAINT MARCEL,,2023-06-22 11:00:00,194.58
SAINT MARCEL,,2023-06-22 12:00:00,283.08
SAINT MARCEL,,2023-06-22 13:00:00,211.17
SAINT MARCEL,,2023-06-22 14:00:00,26.00
SAINT MARCEL,,2023-06-22 15:00:00,3.08
SAINT MARCEL,,2023-06-22 16:00:00,102.33
SAINT MARCEL,,2023-06-22 17:00:00,229.42
SAINT MARCEL,,2023-06-22 18:00:00,99.00
SAINT MARCEL,,2023-06-22 19:00:00,65.17
SAINT MARCEL,,2023-06-22 20:00:00,18.17
SAINT MARCEL,,2023-06-22 21:00:00,0.00
SAINT MARCEL,,2023-06-22 22:00:00,0.00
SAINT MARCEL,,2023-06-22 23:00:00,0.00
SAINT MARCEL,,2023-06-23 00:00:00,0.00
SAINT MARCEL,,2023-06-23 01:00:00,0.00
SAINT MARCEL,,2023-06-23 02:00:00,0.00
SAINT MARCEL,,2023-06-23 03:00:00,0.00
SAINT MARCEL,,2023-06-23 04:00:00,0.00
SAINT MARCEL,,2023-06-23 05:00:00,0.00
SAINT MARCEL,,2023-06-23 06:00:00,10.25
SAINT MARCEL,,2023-06-23 07:00:00,57.17
SAINT MARCEL,,2023-06-23 08:00:00,158.33
SAINT MARCEL,,2023-06-23 09:00:00,270.08
SAINT MARCEL,,2023-06-23 10:00:00,363.50
SAINT MARCEL,,2023-06-23 11:00:00,426.00
SAINT MARCEL,,2023-06-23 12:00:00,453.00
SAINT MARCEL,,2023-06-23 13:00:00,469.67
SAINT MARCEL,,2023-06-23 14:00:00,463.08
SAINT MARCEL,,2023-06-23 15:00:00,434.00
SAINT MARCEL,,2023-06-23 16:00:00,378.58
SAINT MARCEL,,2023-06-23 17:00:00,285.67
SAINT MARCEL,,2023-06-23 18:00:00,128.00
SAINT MARCEL,,2023-06-23 19:00:00,60.67
SAINT MARCEL,,2023-06-23 20:00:00,18.17
SAINT MARCEL,,2023-06-23 21:00:00,0.75
SAINT MARCEL,,2023-06-23 22:00:00,0.00
SAINT MARCEL,,2023-06-23 23:00:00,0.00
SAINT MARCEL,,2023-06-24 00:00:00,0.00
SAINT MARCEL,,2023-06-24 01:00:00,0.00
SAINT MARCEL,,2023-06-24 02:00:00,0.00
SAINT MARCEL,,2023-06-24 03:00:00,0.00
SAINT MARCEL,,2023-06-24 04:00:00,0.00
SAINT MARCEL,,2023-06-24 05:00:00,0.00
SAINT MARCEL,,2023-06-24 06:00:00,10.00
SAINT MARCEL,,2023-06-24 07:00:00,64.67
SAINT MARCEL,,2023-06-24 08:00:00,166.25
SAINT MARCEL,,2023-06-24 09:00:00,275.08
SAINT MARCEL,,2023-06-24 10:00:00,364.08
SAINT MARCEL,,2023-06-24 11:00:00,422.92
SAINT MARCEL,,2023-06-24 12:00:00,449.50
SAINT MARCEL,,2023-06-24 13:00:00,459.42
SAINT MARCEL,,2023-06-24 14:00:00,451.58
SAINT MARCEL,,2023-06-24 15:00:00,423.92
SAINT MARCEL,,2023-06-24 16:00:00,369.67
SAINT MARCEL,,2023-06-24 17:00:00,292.83
SAINT MARCEL,,2023-06-24 18:00:00,193.25
SAINT MARCEL,,2023-06-24 19:00:00,85.50
SAINT MARCEL,,2023-06-24 20:00:00,16.92
SAINT MARCEL,,2023-06-24 21:00:00,0.75
SAINT MARCEL,,2023-06-24 22:00:00,0.00
SAINT MARCEL,,2023-06-24 23:00:00,0.00
SAINT MARCEL,,2023-06-25 00:00:00,0.00
SAINT MARCEL,,2023-06-25 01:00:00,0.00
SAINT MARCEL,,2023-06-25 02:00:00,0.00
SAINT MARCEL,,2023-06-25 03:00:00,0.00
SAINT MARCEL,,2023-06-25 04:00:00,0.00
SAINT MARCEL,,2023-06-25 05:00:00,0.00
SAINT MARCEL,,2023-06-25 06:00:00,8.83
SAINT MARCEL,,2023-06-25 07:00:00,57.50
SAINT MARCEL,,2023-06-25 08:00:00,160.92
SAINT MARCEL,,2023-06-25 09:00:00,265.92
SAINT MARCEL,,2023-06-25 10:00:00,346.83
SAINT MARCEL,,2023-06-25 11:00:00,398.42
SAINT MARCEL,,2023-06-25 12:00:00,422.33
SAINT MARCEL,,2023-06-25 13:00:00,428.67
SAINT MARCEL,,2023-06-25 14:00:00,418.75
SAINT MARCEL,,2023-06-25 15:00:00,395.58
SAINT MARCEL,,2023-06-25 16:00:00,351.50
SAINT MARCEL,,2023-06-25 17:00:00,279.25
SAINT MARCEL,,2023-06-25 18:00:00,184.25
SAINT MARCEL,,2023-06-25 19:00:00,82.25
SAINT MARCEL,,2023-06-25 20:00:00,17.33
SAINT MARCEL,,2023-06-25 21:00:00,0.75
SAINT MARCEL,,2023-06-25 22:00:00,0.00
SAINT MARCEL,,2023-06-25 23:00:00,0.00
SAINT MARCEL,,2023-06-26 00:00:00,0.00
SAINT MARCEL,,2023-06-26 01:00:00,0.00
SAINT MARCEL,,2023-06-26 02:00:00,0.00
SAINT MARCEL,,2023-06-26 03:00:00,0.00
SAINT MARCEL,,2023-06-26 04:00:00,0.00
SAINT MARCEL,,2023-06-26 05:00:00,0.00
SAINT MARCEL,,2023-06-26 06:00:00,9.58
SAINT MARCEL,,2023-06-26 07:00:00,54.58
SAINT MARCEL,,2023-06-26 08:00:00,150.17
SAINT MARCEL,,2023-06-26 09:00:00,253.42
SAINT MARCEL,,2023-06-26 10:00:00,337.83
SAINT MARCEL,,2023-06-26 11:00:00,391.75
SAINT MARCEL,,2023-06-26 12:00:00,434.67
SAINT MARCEL,,2023-06-26 13:00:00,441.25
SAINT MARCEL,,2023-06-26 14:00:00,420.50
SAINT MARCEL,,2023-06-26 15:00:00,398.58
SAINT MARCEL,,2023-06-26 16:00:00,336.25
SAINT MARCEL,,2023-06-26 17:00:00,264.00
SAINT MARCEL,,2023-06-26 18:00:00,184.67
SAINT MARCEL,,2023-06-26 19:00:00,81.92
SAINT MARCEL,,2023-06-26 20:00:00,18.50
SAINT MARCEL,,2023-06-26 21:00:00,1.42
SAINT MARCEL,,2023-06-26 22:00:00,0.00
SAINT MARCEL,,2023-06-26 23:00:00,0.00
SAINT MARCEL,,2023-06-27 00:00:00,0.00
SAINT MARCEL,,2023-06-27 01:00:00,0.00
SAINT MARCEL,,2023-06-27 02:00:00,0.00
SAINT MARCEL,,2023-06-27 03:00:00,0.00
SAINT MARCEL,,2023-06-27 04:00:00,0.00
SAINT MARCEL,,2023-06-27 05:00:00,0.00
SAINT MARCEL,,2023-06-27 06:00:00,11.75
SAINT MARCEL,,2023-06-27 07:00:00,55.17
SAINT MARCEL,,2023-06-27 08:00:00,140.58
SAINT MARCEL,,2023-06-27 09:00:00,253.25
SAINT MARCEL,,2023-06-27 10:00:00,346.33
SAINT MARCEL,,2023-06-27 11:00:00,397.92
SAINT MARCEL,,2023-06-27 12:00:00,430.33
SAINT MARCEL,,2023-06-27 13:00:00,435.17
SAINT MARCEL,,2023-06-27 14:00:00,419.08
SAINT MARCEL,,2023-06-27 15:00:00,383.25
SAINT MARCEL,,2023-06-27 16:00:00,328.08
SAINT MARCEL,,2023-06-27 17:00:00,265.92
SAINT MARCEL,,2023-06-27 18:00:00,181.83
SAINT MARCEL,,2023-06-27 19:00:00,85.75
SAINT MARCEL,,2023-06-27 20:00:00,21.42
SAINT MARCEL,,2023-06-27 21:00:00,1.25
SAINT MARCEL,,2023-06-27 22:00:00,0.00
SAINT MARCEL,,2023-06-27 23:00:00,0.00
SAINT MARCEL,,2023-06-28 00:00:00,0.00
SAINT MARCEL,,2023-06-28 01:00:00,0.00
SAINT MARCEL,,2023-06-28 02:00:00,0.00
SAINT MARCEL,,2023-06-28 03:00:00,0.00
SAINT MARCEL,,2023-06-28 04:00:00,0.00
SAINT MARCEL,,2023-06-28 05:00:00,0.00
SAINT MARCEL,,2023-06-28 06:00:00,9.75
SAINT MARCEL,,2023-06-28 07:00:00,51.75
SAINT MARCEL,,2023-06-28 08:00:00,144.08
SAINT MARCEL,,2023-06-28 09:00:00,250.25
SAINT MARCEL,,2023-06-28 10:00:00,346.17
SAINT MARCEL,,2023-06-28 11:00:00,416.42
SAINT MARCEL,,2023-06-28 12:00:00,451.50
SAINT MARCEL,,2023-06-28 13:00:00,459.08
SAINT MARCEL,,2023-06-28 14:00:00,451.17
SAINT MARCEL,,2023-06-28 15:00:00,409.67
SAINT MARCEL,,2023-06-28 16:00:00,353.08
SAINT MARCEL,,2023-06-28 17:00:00,266.00
SAINT MARCEL,,2023-06-28 18:00:00,174.00
SAINT MARCEL,,2023-06-28 19:00:00,82.42
SAINT MARCEL,,2023-06-28 20:00:00,22.67
SAINT MARCEL,,2023-06-28 21:00:00,0.67
SAINT MARCEL,,2023-06-28 22:00:00,0.00
SAINT MARCEL,,2023-06-28 23:00:00,0.00
SAINT MARCEL,,2023-06-29 00:00:00,0.00
SAINT MARCEL,,2023-06-29 01:00:00,0.00
SAINT MARCEL,,2023-06-29 02:00:00,0.00
SAINT MARCEL,,2023-06-29 03:00:00,0.00
SAINT MARCEL,,2023-06-29 04:00:00,0.00
SAINT MARCEL,,2023-06-29 05:00:00,0.00
SAINT MARCEL,,2023-06-29 06:00:00,10.58
SAINT MARCEL,,2023-06-29 07:00:00,51.92
SAINT MARCEL,,2023-06-29 08:00:00,131.42
SAINT MARCEL,,2023-06-29 09:00:00,240.00
SAINT MARCEL,,2023-06-29 10:00:00,328.67
SAINT MARCEL,,2023-06-29 11:00:00,384.67
SAINT MARCEL,,2023-06-29 12:00:00,399.58
SAINT MARCEL,,2023-06-29 13:00:00,420.50
SAINT MARCEL,,2023-06-29 14:00:00,420.42
SAINT MARCEL,,2023-06-29 15:00:00,395.67
SAINT MARCEL,,2023-06-29 16:00:00,332.92
SAINT MARCEL,,2023-06-29 17:00:00,231.58
SAINT MARCEL,,2023-06-29 18:00:00,40.08
SAINT MARCEL,,2023-06-29 19:00:00,0.33
SAINT MARCEL,,2023-06-29 20:00:00,0.00
SAINT MARCEL,,2023-06-29 21:00:00,0.00
SAINT MARCEL,,2023-06-29 22:00:00,0.00
SAINT MARCEL,,2023-06-29 23:00:00,0.00
SAINT MARCEL,,2023-06-30 00:00:00,0.00
SAINT MARCEL,,2023-06-30 01:00:00,0.00
SAINT MARCEL,,2023-06-30 02:00:00,0.00
SAINT MARCEL,,2023-06-30 03:00:00,0.00
SAINT MARCEL,,2023-06-30 04:00:00,0.00
SAINT MARCEL,,2023-06-30 05:00:00,0.00
SAINT MARCEL,,2023-06-30 06:00:00,0.08
SAINT MARCEL,,2023-06-30 07:00:00,0.00
SAINT MARCEL,,2023-06-30 08:00:00,0.00
SAINT MARCEL,,2023-06-30 09:00:00,0.00
SAINT MARCEL,,2023-06-30 10:00:00,0.00
SAINT MARCEL,,2023-06-30 11:00:00,0.00
SAINT MARCEL,,2023-06-30 12:00:00,0.00
SAINT MARCEL,,2023-06-30 13:00:00,0.00
SAINT MARCEL,,2023-06-30 14:00:00,0.00
SAINT MARCEL,,2023-06-30 15:00:00,0.00
SAINT MARCEL,,2023-06-30 16:00:00,0.00
SAINT MARCEL,,2023-06-30 17:00:00,0.00
SAINT MARCEL,,2023-06-30 18:00:00,0.00
SAINT MARCEL,,2023-06-30 19:00:00,0.00
SAINT MARCEL,,2023-06-30 20:00:00,0.00
SAINT MARCEL,,2023-06-30 21:00:00,0.00
SAINT MARCEL,,2023-06-30 22:00:00,0.00
SAINT MARCEL,,2023-06-30 23:00:00,0.00
SAINT MARCEL,,2023-07-01 00:00:00,0.00
SAINT MARCEL,,2023-07-01 01:00:00,0.00
SAINT MARCEL,,2023-07-01 02:00:00,0.00
SAINT MARCEL,,2023-07-01 03:00:00,0.00
SAINT MARCEL,,2023-07-01 04:00:00,0.00
SAINT MARCEL,,2023-07-01 05:00:00,0.00
SAINT MARCEL,,2023-07-01 06:00:00,0.00
SAINT MARCEL,,2023-07-01 07:00:00,0.00
SAINT MARCEL,,2023-07-01 08:00:00,0.00
SAINT MARCEL,,2023-07-01 09:00:00,0.00
SAINT MARCEL,,2023-07-01 10:00:00,90.17
SAINT MARCEL,,2023-07-01 11:00:00,307.17
SAINT MARCEL,,2023-07-01 12:00:00,396.33
SAINT MARCEL,,2023-07-01 13:00:00,314.00
SAINT MARCEL,,2023-07-01 14:00:00,304.42
SAINT MARCEL,,2023-07-01 15:00:00,298.17
SAINT MARCEL,,2023-07-01 16:00:00,276.83
SAINT MARCEL,,2023-07-01 17:00:00,274.17
SAINT MARCEL,,2023-07-01 18:00:00,217.83
SAINT MARCEL,,2023-07-01 19:00:00,61.17
SAINT MARCEL,,2023-07-01 20:00:00,18.25
SAINT MARCEL,,2023-07-01 21:00:00,2.08
SAINT MARCEL,,2023-07-01 22:00:00,0.00
SAINT MARCEL,,2023-07-01 23:00:00,0.00
SAINT MARCEL,,2023-07-02 00:00:00,0.00
SAINT MARCEL,,2023-07-02 01:00:00,0.00
SAINT MARCEL,,2023-07-02 02:00:00,0.00
SAINT MARCEL,,2023-07-02 03:00:00,0.00
SAINT MARCEL,,2023-07-02 04:00:00,0.00
SAINT MARCEL,,2023-07-02 05:00:00,0.00
SAINT MARCEL,,2023-07-02 06:00:00,6.92
SAINT MARCEL,,2023-07-02 07:00:00,38.00
SAINT MARCEL,,2023-07-02 08:00:00,118.42
SAINT MARCEL,,2023-07-02 09:00:00,225.67
SAINT MARCEL,,2023-07-02 10:00:00,276.75
SAINT MARCEL,,2023-07-02 11:00:00,392.50
SAINT MARCEL,,2023-07-02 12:00:00,422.08
SAINT MARCEL,,2023-07-02 13:00:00,408.25
SAINT MARCEL,,2023-07-02 14:00:00,378.50
SAINT MARCEL,,2023-07-02 15:00:00,440.58
SAINT MARCEL,,2023-07-02 16:00:00,382.33
SAINT MARCEL,,2023-07-02 17:00:00,302.67
SAINT MARCEL,,2023-07-02 18:00:00,202.17
SAINT MARCEL,,2023-07-02 19:00:00,87.50
SAINT MARCEL,,2023-07-02 20:00:00,15.33
SAINT MARCEL,,2023-07-02 21:00:00,0.33
SAINT MARCEL,,2023-07-02 22:00:00,0.00
SAINT MARCEL,,2023-07-02 23:00:00,0.00
SAINT MARCEL,,2023-07-03 00:00:00,0.00
SAINT MARCEL,,2023-07-03 01:00:00,0.00
SAINT MARCEL,,2023-07-03 02:00:00,0.00
SAINT MARCEL,,2023-07-03 03:00:00,0.00
SAINT MARCEL,,2023-07-03 04:00:00,0.00
SAINT MARCEL,,2023-07-03 05:00:00,0.00
SAINT MARCEL,,2023-07-03 06:00:00,6.17
SAINT MARCEL,,2023-07-03 07:00:00,44.08
SAINT MARCEL,,2023-07-03 08:00:00,157.67
SAINT MARCEL,,2023-07-03 09:00:00,273.83
SAINT MARCEL,,2023-07-03 10:00:00,346.67
SAINT MARCEL,,2023-07-03 11:00:00,370.42
SAINT MARCEL,,2023-07-03 12:00:00,460.83
SAINT MARCEL,,2023-07-03 13:00:00,463.17
SAINT MARCEL,,2023-07-03 14:00:00,460.25
SAINT MARCEL,,2023-07-03 15:00:00,435.58
SAINT MARCEL,,2023-07-03 16:00:00,383.00
SAINT MARCEL,,2023-07-03 17:00:00,304.00
SAINT MARCEL,,2023-07-03 18:00:00,202.58
SAINT MARCEL,,2023-07-03 19:00:00,88.00
SAINT MARCEL,,2023-07-03 20:00:00,16.25
SAINT MARCEL,,2023-07-03 21:00:00,0.67
SAINT MARCEL,,2023-07-03 22:00:00,0.00
SAINT MARCEL,,2023-07-03 23:00:00,0.00
SAINT MARCEL,,2023-07-04 00:00:00,0.00
SAINT MARCEL,,2023-07-04 01:00:00,0.00
SAINT MARCEL,,2023-07-04 02:00:00,0.00
SAINT MARCEL,,2023-07-04 03:00:00,0.00
SAINT MARCEL,,2023-07-04 04:00:00,0.00
SAINT MARCEL,,2023-07-04 05:00:00,0.00
SAINT MARCEL,,2023-07-04 06:00:00,6.75
SAINT MARCEL,,2023-07-04 07:00:00,50.00
SAINT MARCEL,,2023-07-04 08:00:00,156.67
SAINT MARCEL,,2023-07-04 09:00:00,267.25
SAINT MARCEL,,2023-07-04 10:00:00,353.83
SAINT MARCEL,,2023-07-04 11:00:00,408.50
SAINT MARCEL,,2023-07-04 12:00:00,441.25
SAINT MARCEL,,2023-07-04 13:00:00,449.08
SAINT MARCEL,,2023-07-04 14:00:00,440.67
SAINT MARCEL,,2023-07-04 15:00:00,409.42
SAINT MARCEL,,2023-07-04 16:00:00,360.42
SAINT MARCEL,,2023-07-04 17:00:00,286.50
SAINT MARCEL,,2023-07-04 18:00:00,190.17
SAINT MARCEL,,2023-07-04 19:00:00,81.00
SAINT MARCEL,,2023-07-04 20:00:00,14.83
SAINT MARCEL,,2023-07-04 21:00:00,0.50
SAINT MARCEL,,2023-07-04 22:00:00,0.00
SAINT MARCEL,,2023-07-04 23:00:00,0.00
SAINT MARCEL,,2023-07-05 00:00:00,0.00
SAINT MARCEL,,2023-07-05 01:00:00,0.00
SAINT MARCEL,,2023-07-05 02:00:00,0.00
SAINT MARCEL,,2023-07-05 03:00:00,0.00
SAINT MARCEL,,2023-07-05 04:00:00,0.00
SAINT MARCEL,,2023-07-05 05:00:00,0.00
SAINT MARCEL,,2023-07-05 06:00:00,12.00
SAINT MARCEL,,2023-07-05 07:00:00,52.42
SAINT MARCEL,,2023-07-05 08:00:00,156.92
SAINT MARCEL,,2023-07-05 09:00:00,231.83
SAINT MARCEL,,2023-07-05 10:00:00,313.67
SAINT MARCEL,,2023-07-05 11:00:00,415.17
SAINT MARCEL,,2023-07-05 12:00:00,431.33
SAINT MARCEL,,2023-07-05 13:00:00,348.50
SAINT MARCEL,,2023-07-05 14:00:00,403.00
SAINT MARCEL,,2023-07-05 15:00:00,388.25
SAINT MARCEL,,2023-07-05 16:00:00,373.42
SAINT MARCEL,,2023-07-05 17:00:00,266.17
SAINT MARCEL,,2023-07-05 18:00:00,190.92
SAINT MARCEL,,2023-07-05 19:00:00,83.58
SAINT MARCEL,,2023-07-05 20:00:00,16.00
SAINT MARCEL,,2023-07-05 21:00:00,0.75
SAINT MARCEL,,2023-07-05 22:00:00,0.00
SAINT MARCEL,,2023-07-05 23:00:00,0.00
SAINT MARCEL,,2023-07-06 00:00:00,0.00
SAINT MARCEL,,2023-07-06 01:00:00,0.00
SAINT MARCEL,,2023-07-06 02:00:00,0.00
SAINT MARCEL,,2023-07-06 03:00:00,0.00
SAINT MARCEL,,2023-07-06 04:00:00,0.00
SAINT MARCEL,,2023-07-06 05:00:00,0.00
SAINT MARCEL,,2023-07-06 06:00:00,7.58
SAINT MARCEL,,2023-07-06 07:00:00,52.25
SAINT MARCEL,,2023-07-06 08:00:00,151.42
SAINT MARCEL,,2023-07-06 09:00:00,259.08
SAINT MARCEL,,2023-07-06 10:00:00,341.00
SAINT MARCEL,,2023-07-06 11:00:00,398.92
SAINT MARCEL,,2023-07-06 12:00:00,430.83
SAINT MARCEL,,2023-07-06 13:00:00,439.17
SAINT MARCEL,,2023-07-06 14:00:00,419.17
SAINT MARCEL,,2023-07-06 15:00:00,396.25
SAINT MARCEL,,2023-07-06 16:00:00,80.08
SAINT MARCEL,,2023-07-06 17:00:00,170.17
SAINT MARCEL,,2023-07-06 18:00:00,73.92
SAINT MARCEL,,2023-07-06 19:00:00,25.33
SAINT MARCEL,,2023-07-06 20:00:00,1.58
SAINT MARCEL,,2023-07-06 21:00:00,0.08
SAINT MARCEL,,2023-07-06 22:00:00,0.00
SAINT MARCEL,,2023-07-06 23:00:00,0.00
SAINT MARCEL,,2023-07-07 00:00:00,0.00
SAINT MARCEL,,2023-07-07 01:00:00,0.00
SAINT MARCEL,,2023-07-07 02:00:00,0.00
SAINT MARCEL,,2023-07-07 03:00:00,0.00
SAINT MARCEL,,2023-07-07 04:00:00,0.00
SAINT MARCEL,,2023-07-07 05:00:00,0.00
SAINT MARCEL,,2023-07-07 06:00:00,6.00
SAINT MARCEL,,2023-07-07 07:00:00,27.17
SAINT MARCEL,,2023-07-07 08:00:00,120.42
SAINT MARCEL,,2023-07-07 09:00:00,216.42
SAINT MARCEL,,2023-07-07 10:00:00,333.00
SAINT MARCEL,,2023-07-07 11:00:00,397.50
SAINT MARCEL,,2023-07-07 12:00:00,433.08
SAINT MARCEL,,2023-07-07 13:00:00,445.25
SAINT MARCEL,,2023-07-07 14:00:00,440.75
SAINT MARCEL,,2023-07-07 15:00:00,413.83
SAINT MARCEL,,2023-07-07 16:00:00,357.67
SAINT MARCEL,,2023-07-07 17:00:00,283.67
SAINT MARCEL,,2023-07-07 18:00:00,171.42
SAINT MARCEL,,2023-07-07 19:00:00,69.08
SAINT MARCEL,,2023-07-07 20:00:00,19.08
SAINT MARCEL,,2023-07-07 21:00:00,0.17
SAINT MARCEL,,2023-07-07 22:00:00,0.00
SAINT MARCEL,,2023-07-07 23:00:00,0.00
SAINT MARCEL,,2023-07-08 00:00:00,0.00
SAINT MARCEL,,2023-07-08 01:00:00,0.00
SAINT MARCEL,,2023-07-08 02:00:00,0.00
SAINT MARCEL,,2023-07-08 03:00:00,0.00
SAINT MARCEL,,2023-07-08 04:00:00,0.00
SAINT MARCEL,,2023-07-08 05:00:00,0.00
SAINT MARCEL,,2023-07-08 06:00:00,6.00
SAINT MARCEL,,2023-07-08 07:00:00,46.33
SAINT MARCEL,,2023-07-08 08:00:00,152.42
SAINT MARCEL,,2023-07-08 09:00:00,205.00
SAINT MARCEL,,2023-07-08 10:00:00,334.50
SAINT MARCEL,,2023-07-08 11:00:00,403.08
SAINT MARCEL,,2023-07-08 12:00:00,432.92
SAINT MARCEL,,2023-07-08 13:00:00,437.50
SAINT MARCEL,,2023-07-08 14:00:00,435.67
SAINT MARCEL,,2023-07-08 15:00:00,407.42
SAINT MARCEL,,2023-07-08 16:00:00,355.50
SAINT MARCEL,,2023-07-08 17:00:00,278.75
SAINT MARCEL,,2023-07-08 18:00:00,181.58
SAINT MARCEL,,2023-07-08 19:00:00,79.50
SAINT MARCEL,,2023-07-08 20:00:00,15.17
SAINT MARCEL,,2023-07-08 21:00:00,0.00
SAINT MARCEL,,2023-07-08 22:00:00,0.00
SAINT MARCEL,,2023-07-08 23:00:00,0.00
SAINT MARCEL,,2023-07-09 00:00:00,0.00
SAINT MARCEL,,2023-07-09 01:00:00,0.00
SAINT MARCEL,,2023-07-09 02:00:00,0.00
SAINT MARCEL,,2023-07-09 03:00:00,0.00
SAINT MARCEL,,2023-07-09 04:00:00,0.00
SAINT MARCEL,,2023-07-09 05:00:00,0.00
SAINT MARCEL,,2023-07-09 06:00:00,6.75
SAINT MARCEL,,2023-07-09 07:00:00,45.75
SAINT MARCEL,,2023-07-09 08:00:00,139.83
SAINT MARCEL,,2023-07-09 09:00:00,242.67
SAINT MARCEL,,2023-07-09 10:00:00,324.83
SAINT MARCEL,,2023-07-09 11:00:00,386.42
SAINT MARCEL,,2023-07-09 12:00:00,423.75
SAINT MARCEL,,2023-07-09 13:00:00,437.75
SAINT MARCEL,,2023-07-09 14:00:00,434.83
SAINT MARCEL,,2023-07-09 15:00:00,402.33
SAINT MARCEL,,2023-07-09 16:00:00,352.33
SAINT MARCEL,,2023-07-09 17:00:00,275.83
SAINT MARCEL,,2023-07-09 18:00:00,179.92
SAINT MARCEL,,2023-07-09 19:00:00,74.17
SAINT MARCEL,,2023-07-09 20:00:00,15.00
SAINT MARCEL,,2023-07-09 21:00:00,0.50
SAINT MARCEL,,2023-07-09 22:00:00,0.00
SAINT MARCEL,,2023-07-09 23:00:00,0.00
SAINT MARCEL,,2023-07-10 00:00:00,0.00
SAINT MARCEL,,2023-07-10 01:00:00,0.00
SAINT MARCEL,,2023-07-10 02:00:00,0.00
SAINT MARCEL,,2023-07-10 03:00:00,0.00
SAINT MARCEL,,2023-07-10 04:00:00,0.00
SAINT MARCEL,,2023-07-10 05:00:00,0.00
SAINT MARCEL,,2023-07-10 06:00:00,7.08
SAINT MARCEL,,2023-07-10 07:00:00,45.08
SAINT MARCEL,,2023-07-10 08:00:00,133.08
SAINT MARCEL,,2023-07-10 09:00:00,234.50
SAINT MARCEL,,2023-07-10 10:00:00,320.75
SAINT MARCEL,,2023-07-10 11:00:00,380.33
SAINT MARCEL,,2023-07-10 12:00:00,412.17
SAINT MARCEL,,2023-07-10 13:00:00,418.67
SAINT MARCEL,,2023-07-10 14:00:00,410.58
SAINT MARCEL,,2023-07-10 15:00:00,383.33
SAINT MARCEL,,2023-07-10 16:00:00,337.58
SAINT MARCEL,,2023-07-10 17:00:00,261.83
SAINT MARCEL,,2023-07-10 18:00:00,172.67
SAINT MARCEL,,2023-07-10 19:00:00,75.50
SAINT MARCEL,,2023-07-10 20:00:00,16.25
SAINT MARCEL,,2023-07-10 21:00:00,0.33
SAINT MARCEL,,2023-07-10 22:00:00,0.00
SAINT MARCEL,,2023-07-10 23:00:00,0.00
SAINT MARCEL,,2023-07-11 00:00:00,0.00
SAINT MARCEL,,2023-07-11 01:00:00,0.00
SAINT MARCEL,,2023-07-11 02:00:00,0.00
SAINT MARCEL,,2023-07-11 03:00:00,0.00
SAINT MARCEL,,2023-07-11 04:00:00,0.00
SAINT MARCEL,,2023-07-11 05:00:00,0.00
SAINT MARCEL,,2023-07-11 06:00:00,6.58
SAINT MARCEL,,2023-07-11 07:00:00,44.83
SAINT MARCEL,,2023-07-11 08:00:00,135.67
SAINT MARCEL,,2023-07-11 09:00:00,239.17
SAINT MARCEL,,2023-07-11 10:00:00,325.42
SAINT MARCEL,,2023-07-11 11:00:00,386.42
SAINT MARCEL,,2023-07-11 12:00:00,422.92
SAINT MARCEL,,2023-07-11 13:00:00,432.83
SAINT MARCEL,,2023-07-11 14:00:00,383.42
SAINT MARCEL,,2023-07-11 15:00:00,366.92
SAINT MARCEL,,2023-07-11 16:00:00,317.25
SAINT MARCEL,,2023-07-11 17:00:00,217.42
SAINT MARCEL,,2023-07-11 18:00:00,169.00
SAINT MARCEL,,2023-07-11 19:00:00,77.92
SAINT MARCEL,,2023-07-11 20:00:00,19.42
SAINT MARCEL,,2023-07-11 21:00:00,0.42
SAINT MARCEL,,2023-07-11 22:00:00,0.00
SAINT MARCEL,,2023-07-11 23:00:00,0.00
SAINT MARCEL,,2023-07-12 00:00:00,0.00
SAINT MARCEL,,2023-07-12 01:00:00,0.00
SAINT MARCEL,,2023-07-12 02:00:00,0.00
SAINT MARCEL,,2023-07-12 03:00:00,0.00
SAINT MARCEL,,2023-07-12 04:00:00,0.00
SAINT MARCEL,,2023-07-12 05:00:00,0.00
SAINT MARCEL,,2023-07-12 06:00:00,0.00
SAINT MARCEL,,2023-07-12 07:00:00,0.00
SAINT MARCEL,,2023-07-12 08:00:00,0.00
