﻿Installation,ID client,Date,Courbe de charge (kWh)
JADAS,P000993,2023-06-23 02:00:00,0.00
JADAS,P000993,2023-06-23 03:00:00,0.00
JADAS,P000993,2023-06-23 04:00:00,0.00
JADAS,P000993,2023-06-23 05:00:00,0.00
JADAS,P000993,2023-06-23 06:00:00,10.50
JADAS,P000993,2023-06-23 07:00:00,118.92
JADAS,P000993,2023-06-23 08:00:00,246.00
JADAS,P000993,2023-06-23 09:00:00,494.58
JADAS,P000993,2023-06-23 10:00:00,1341.42
JADAS,P000993,2023-06-23 11:00:00,1821.08
JADAS,P000993,2023-06-23 12:00:00,2058.25
JADAS,P000993,2023-06-23 13:00:00,2178.67
JADAS,P000993,2023-06-23 14:00:00,2206.83
JADAS,P000993,2023-06-23 15:00:00,2115.17
JADAS,P000993,2023-06-23 16:00:00,1918.00
JADAS,P000993,2023-06-23 17:00:00,1622.33
JADAS,P000993,2023-06-23 18:00:00,1115.67
JADAS,P000993,2023-06-23 19:00:00,566.17
JADAS,P000993,2023-06-23 20:00:00,131.75
JADAS,P000993,2023-06-23 21:00:00,16.67
JADAS,P000993,2023-06-23 22:00:00,0.00
JADAS,P000993,2023-06-23 23:00:00,0.00
JADAS,P000993,2023-06-24 00:00:00,0.00
JADAS,P000993,2023-06-24 01:00:00,0.00
JADAS,P000993,2023-06-24 02:00:00,0.00
JADAS,P000993,2023-06-24 03:00:00,0.00
JADAS,P000993,2023-06-24 04:00:00,0.00
JADAS,P000993,2023-06-24 05:00:00,0.00
JADAS,P000993,2023-06-24 06:00:00,10.33
JADAS,P000993,2023-06-24 07:00:00,75.67
JADAS,P000993,2023-06-24 08:00:00,360.42
JADAS,P000993,2023-06-24 09:00:00,907.67
JADAS,P000993,2023-06-24 10:00:00,1426.17
JADAS,P000993,2023-06-24 11:00:00,1827.17
JADAS,P000993,2023-06-24 12:00:00,2095.92
JADAS,P000993,2023-06-24 13:00:00,2211.17
JADAS,P000993,2023-06-24 14:00:00,2231.00
JADAS,P000993,2023-06-24 15:00:00,2134.50
JADAS,P000993,2023-06-24 16:00:00,1900.00
JADAS,P000993,2023-06-24 17:00:00,1566.08
JADAS,P000993,2023-06-24 18:00:00,1115.83
JADAS,P000993,2023-06-24 19:00:00,567.33
JADAS,P000993,2023-06-24 20:00:00,153.67
JADAS,P000993,2023-06-24 21:00:00,27.17
JADAS,P000993,2023-06-24 22:00:00,0.00
JADAS,P000993,2023-06-24 23:00:00,0.00
JADAS,P000993,2023-06-25 00:00:00,0.00
JADAS,P000993,2023-06-25 01:00:00,0.00
JADAS,P000993,2023-06-25 02:00:00,0.00
JADAS,P000993,2023-06-25 03:00:00,0.00
JADAS,P000993,2023-06-25 04:00:00,0.00
JADAS,P000993,2023-06-25 05:00:00,0.00
JADAS,P000993,2023-06-25 06:00:00,8.25
JADAS,P000993,2023-06-25 07:00:00,66.50
JADAS,P000993,2023-06-25 08:00:00,358.17
JADAS,P000993,2023-06-25 09:00:00,905.25
JADAS,P000993,2023-06-25 10:00:00,1406.08
JADAS,P000993,2023-06-25 11:00:00,1761.92
JADAS,P000993,2023-06-25 12:00:00,2004.75
JADAS,P000993,2023-06-25 13:00:00,2117.83
JADAS,P000993,2023-06-25 14:00:00,2144.58
JADAS,P000993,2023-06-25 15:00:00,2045.00
JADAS,P000993,2023-06-25 16:00:00,1772.33
JADAS,P000993,2023-06-25 17:00:00,1484.17
JADAS,P000993,2023-06-25 18:00:00,1034.67
JADAS,P000993,2023-06-25 19:00:00,536.25
JADAS,P000993,2023-06-25 20:00:00,114.75
JADAS,P000993,2023-06-25 21:00:00,26.17
JADAS,P000993,2023-06-25 22:00:00,0.00
JADAS,P000993,2023-06-25 23:00:00,0.00
JADAS,P000993,2023-06-26 00:00:00,0.00
JADAS,P000993,2023-06-26 01:00:00,0.00
JADAS,P000993,2023-06-26 02:00:00,0.00
JADAS,P000993,2023-06-26 03:00:00,0.00
JADAS,P000993,2023-06-26 04:00:00,0.00
JADAS,P000993,2023-06-26 05:00:00,0.00
JADAS,P000993,2023-06-26 06:00:00,16.25
JADAS,P000993,2023-06-26 07:00:00,119.08
JADAS,P000993,2023-06-26 08:00:00,370.25
JADAS,P000993,2023-06-26 09:00:00,836.08
JADAS,P000993,2023-06-26 10:00:00,1145.00
JADAS,P000993,2023-06-26 11:00:00,1666.17
JADAS,P000993,2023-06-26 12:00:00,1721.50
JADAS,P000993,2023-06-26 13:00:00,1976.33
JADAS,P000993,2023-06-26 14:00:00,1954.42
JADAS,P000993,2023-06-26 15:00:00,1452.92
JADAS,P000993,2023-06-26 16:00:00,1484.58
JADAS,P000993,2023-06-26 17:00:00,1416.67
JADAS,P000993,2023-06-26 18:00:00,991.25
JADAS,P000993,2023-06-26 19:00:00,546.25
JADAS,P000993,2023-06-26 20:00:00,194.42
JADAS,P000993,2023-06-26 21:00:00,30.58
JADAS,P000993,2023-06-26 22:00:00,0.00
JADAS,P000993,2023-06-26 23:00:00,0.00
JADAS,P000993,2023-06-27 00:00:00,0.00
JADAS,P000993,2023-06-27 01:00:00,0.00
JADAS,P000993,2023-06-27 02:00:00,0.00
JADAS,P000993,2023-06-27 03:00:00,0.00
JADAS,P000993,2023-06-27 04:00:00,0.00
JADAS,P000993,2023-06-27 05:00:00,0.00
JADAS,P000993,2023-06-27 06:00:00,10.92
JADAS,P000993,2023-06-27 07:00:00,123.42
JADAS,P000993,2023-06-27 08:00:00,389.67
JADAS,P000993,2023-06-27 09:00:00,844.00
JADAS,P000993,2023-06-27 10:00:00,1097.00
JADAS,P000993,2023-06-27 11:00:00,1613.50
JADAS,P000993,2023-06-27 12:00:00,1847.58
JADAS,P000993,2023-06-27 13:00:00,2090.83
JADAS,P000993,2023-06-27 14:00:00,1965.17
JADAS,P000993,2023-06-27 15:00:00,1488.17
JADAS,P000993,2023-06-27 16:00:00,1756.67
JADAS,P000993,2023-06-27 17:00:00,1012.00
JADAS,P000993,2023-06-27 18:00:00,761.92
JADAS,P000993,2023-06-27 19:00:00,479.50
JADAS,P000993,2023-06-27 20:00:00,202.00
JADAS,P000993,2023-06-27 21:00:00,31.67
JADAS,P000993,2023-06-27 22:00:00,0.00
JADAS,P000993,2023-06-27 23:00:00,0.00
JADAS,P000993,2023-06-28 00:00:00,0.00
JADAS,P000993,2023-06-28 01:00:00,0.00
JADAS,P000993,2023-06-28 02:00:00,0.00
JADAS,P000993,2023-06-28 03:00:00,0.00
JADAS,P000993,2023-06-28 04:00:00,0.00
JADAS,P000993,2023-06-28 05:00:00,0.00
JADAS,P000993,2023-06-28 06:00:00,10.25
JADAS,P000993,2023-06-28 07:00:00,126.00
JADAS,P000993,2023-06-28 08:00:00,361.08
JADAS,P000993,2023-06-28 09:00:00,741.17
JADAS,P000993,2023-06-28 10:00:00,1167.92
JADAS,P000993,2023-06-28 11:00:00,1541.83
JADAS,P000993,2023-06-28 12:00:00,1823.00
JADAS,P000993,2023-06-28 13:00:00,2063.67
JADAS,P000993,2023-06-28 14:00:00,2081.50
JADAS,P000993,2023-06-28 15:00:00,1979.58
JADAS,P000993,2023-06-28 16:00:00,1787.83
JADAS,P000993,2023-06-28 17:00:00,1419.58
JADAS,P000993,2023-06-28 18:00:00,975.17
JADAS,P000993,2023-06-28 19:00:00,516.17
JADAS,P000993,2023-06-28 20:00:00,170.25
JADAS,P000993,2023-06-28 21:00:00,18.50
JADAS,P000993,2023-06-28 22:00:00,0.00
JADAS,P000993,2023-06-28 23:00:00,0.00
JADAS,P000993,2023-06-29 00:00:00,0.00
JADAS,P000993,2023-06-29 01:00:00,0.00
JADAS,P000993,2023-06-29 02:00:00,0.00
JADAS,P000993,2023-06-29 03:00:00,0.00
JADAS,P000993,2023-06-29 04:00:00,0.00
JADAS,P000993,2023-06-29 05:00:00,0.00
JADAS,P000993,2023-06-29 06:00:00,4.58
JADAS,P000993,2023-06-29 07:00:00,132.25
JADAS,P000993,2023-06-29 08:00:00,355.17
JADAS,P000993,2023-06-29 09:00:00,787.25
JADAS,P000993,2023-06-29 10:00:00,1257.83
JADAS,P000993,2023-06-29 11:00:00,1483.42
JADAS,P000993,2023-06-29 12:00:00,1506.75
JADAS,P000993,2023-06-29 13:00:00,1117.58
JADAS,P000993,2023-06-29 14:00:00,1355.75
JADAS,P000993,2023-06-29 15:00:00,964.17
JADAS,P000993,2023-06-29 16:00:00,870.25
JADAS,P000993,2023-06-29 17:00:00,862.33
JADAS,P000993,2023-06-29 18:00:00,394.42
JADAS,P000993,2023-06-29 19:00:00,399.67
JADAS,P000993,2023-06-29 20:00:00,174.17
JADAS,P000993,2023-06-29 21:00:00,18.25
JADAS,P000993,2023-06-29 22:00:00,0.00
JADAS,P000993,2023-06-29 23:00:00,0.00
JADAS,P000993,2023-06-30 00:00:00,0.00
JADAS,P000993,2023-06-30 01:00:00,0.00
JADAS,P000993,2023-06-30 02:00:00,0.00
JADAS,P000993,2023-06-30 03:00:00,0.00
JADAS,P000993,2023-06-30 04:00:00,0.00
JADAS,P000993,2023-06-30 05:00:00,0.00
JADAS,P000993,2023-06-30 06:00:00,5.42
JADAS,P000993,2023-06-30 07:00:00,109.83
JADAS,P000993,2023-06-30 08:00:00,370.17
JADAS,P000993,2023-06-30 09:00:00,692.33
JADAS,P000993,2023-06-30 10:00:00,1109.17
JADAS,P000993,2023-06-30 11:00:00,1077.25
JADAS,P000993,2023-06-30 12:00:00,1586.25
JADAS,P000993,2023-06-30 13:00:00,1971.25
JADAS,P000993,2023-06-30 14:00:00,1758.33
JADAS,P000993,2023-06-30 15:00:00,1672.50
JADAS,P000993,2023-06-30 16:00:00,1094.00
JADAS,P000993,2023-06-30 17:00:00,794.75
JADAS,P000993,2023-06-30 18:00:00,646.50
JADAS,P000993,2023-06-30 19:00:00,231.50
JADAS,P000993,2023-06-30 20:00:00,161.00
JADAS,P000993,2023-06-30 21:00:00,10.83
JADAS,P000993,2023-06-30 22:00:00,0.00
JADAS,P000993,2023-06-30 23:00:00,0.00
JADAS,P000993,2023-07-01 00:00:00,0.00
JADAS,P000993,2023-07-01 01:00:00,0.00
JADAS,P000993,2023-07-01 02:00:00,0.00
JADAS,P000993,2023-07-01 03:00:00,0.00
JADAS,P000993,2023-07-01 04:00:00,0.00
JADAS,P000993,2023-07-01 05:00:00,0.00
JADAS,P000993,2023-07-01 06:00:00,0.00
JADAS,P000993,2023-07-01 07:00:00,10.17
JADAS,P000993,2023-07-01 08:00:00,124.33
JADAS,P000993,2023-07-01 09:00:00,167.67
JADAS,P000993,2023-07-01 10:00:00,390.75
JADAS,P000993,2023-07-01 11:00:00,543.42
JADAS,P000993,2023-07-01 12:00:00,718.25
JADAS,P000993,2023-07-01 13:00:00,1043.25
JADAS,P000993,2023-07-01 14:00:00,699.33
JADAS,P000993,2023-07-01 15:00:00,735.42
JADAS,P000993,2023-07-01 16:00:00,568.25
JADAS,P000993,2023-07-01 17:00:00,901.67
JADAS,P000993,2023-07-01 18:00:00,726.17
JADAS,P000993,2023-07-01 19:00:00,544.75
JADAS,P000993,2023-07-01 20:00:00,171.25
JADAS,P000993,2023-07-01 21:00:00,15.42
JADAS,P000993,2023-07-01 22:00:00,0.00
JADAS,P000993,2023-07-01 23:00:00,0.00
JADAS,P000993,2023-07-02 00:00:00,0.00
JADAS,P000993,2023-07-02 01:00:00,0.00
JADAS,P000993,2023-07-02 02:00:00,0.00
JADAS,P000993,2023-07-02 03:00:00,0.00
JADAS,P000993,2023-07-02 04:00:00,0.00
JADAS,P000993,2023-07-02 05:00:00,0.00
JADAS,P000993,2023-07-02 06:00:00,9.50
JADAS,P000993,2023-07-02 07:00:00,99.92
JADAS,P000993,2023-07-02 08:00:00,262.83
JADAS,P000993,2023-07-02 09:00:00,443.00
JADAS,P000993,2023-07-02 10:00:00,821.08
JADAS,P000993,2023-07-02 11:00:00,781.08
JADAS,P000993,2023-07-02 12:00:00,1148.17
JADAS,P000993,2023-07-02 13:00:00,1557.25
JADAS,P000993,2023-07-02 14:00:00,1644.75
JADAS,P000993,2023-07-02 15:00:00,1178.83
JADAS,P000993,2023-07-02 16:00:00,1095.92
JADAS,P000993,2023-07-02 17:00:00,680.92
JADAS,P000993,2023-07-02 18:00:00,546.17
JADAS,P000993,2023-07-02 19:00:00,266.33
JADAS,P000993,2023-07-02 20:00:00,163.83
JADAS,P000993,2023-07-02 21:00:00,21.50
JADAS,P000993,2023-07-02 22:00:00,0.00
JADAS,P000993,2023-07-02 23:00:00,0.00
JADAS,P000993,2023-07-03 00:00:00,0.00
JADAS,P000993,2023-07-03 01:00:00,0.00
JADAS,P000993,2023-07-03 02:00:00,0.00
JADAS,P000993,2023-07-03 03:00:00,0.00
JADAS,P000993,2023-07-03 04:00:00,0.00
JADAS,P000993,2023-07-03 05:00:00,0.00
JADAS,P000993,2023-07-03 06:00:00,8.25
JADAS,P000993,2023-07-03 07:00:00,71.58
JADAS,P000993,2023-07-03 08:00:00,343.17
JADAS,P000993,2023-07-03 09:00:00,891.33
JADAS,P000993,2023-07-03 10:00:00,1406.50
JADAS,P000993,2023-07-03 11:00:00,1047.92
JADAS,P000993,2023-07-03 12:00:00,1819.58
JADAS,P000993,2023-07-03 13:00:00,1941.50
JADAS,P000993,2023-07-03 14:00:00,1210.00
JADAS,P000993,2023-07-03 15:00:00,1322.92
JADAS,P000993,2023-07-03 16:00:00,1931.67
JADAS,P000993,2023-07-03 17:00:00,820.42
JADAS,P000993,2023-07-03 18:00:00,1051.58
JADAS,P000993,2023-07-03 19:00:00,604.75
JADAS,P000993,2023-07-03 20:00:00,136.33
JADAS,P000993,2023-07-03 21:00:00,20.00
JADAS,P000993,2023-07-03 22:00:00,0.00
JADAS,P000993,2023-07-03 23:00:00,0.00
JADAS,P000993,2023-07-04 00:00:00,0.00
JADAS,P000993,2023-07-04 01:00:00,0.00
JADAS,P000993,2023-07-04 02:00:00,0.00
JADAS,P000993,2023-07-04 03:00:00,0.00
JADAS,P000993,2023-07-04 04:00:00,0.00
JADAS,P000993,2023-07-04 05:00:00,0.00
JADAS,P000993,2023-07-04 06:00:00,4.75
JADAS,P000993,2023-07-04 07:00:00,98.58
JADAS,P000993,2023-07-04 08:00:00,200.92
JADAS,P000993,2023-07-04 09:00:00,387.00
JADAS,P000993,2023-07-04 10:00:00,670.17
JADAS,P000993,2023-07-04 11:00:00,1009.83
JADAS,P000993,2023-07-04 12:00:00,1583.67
JADAS,P000993,2023-07-04 13:00:00,1795.00
JADAS,P000993,2023-07-04 14:00:00,1667.50
JADAS,P000993,2023-07-04 15:00:00,2104.58
JADAS,P000993,2023-07-04 16:00:00,1789.67
JADAS,P000993,2023-07-04 17:00:00,1340.75
JADAS,P000993,2023-07-04 18:00:00,1060.83
JADAS,P000993,2023-07-04 19:00:00,553.67
JADAS,P000993,2023-07-04 20:00:00,119.58
JADAS,P000993,2023-07-04 21:00:00,14.00
JADAS,P000993,2023-07-04 22:00:00,0.00
JADAS,P000993,2023-07-04 23:00:00,0.00
JADAS,P000993,2023-07-05 00:00:00,0.00
JADAS,P000993,2023-07-05 01:00:00,0.00
JADAS,P000993,2023-07-05 02:00:00,0.00
JADAS,P000993,2023-07-05 03:00:00,0.00
JADAS,P000993,2023-07-05 04:00:00,0.00
JADAS,P000993,2023-07-05 05:00:00,0.00
JADAS,P000993,2023-07-05 06:00:00,5.75
JADAS,P000993,2023-07-05 07:00:00,82.25
JADAS,P000993,2023-07-05 08:00:00,390.92
JADAS,P000993,2023-07-05 09:00:00,728.50
JADAS,P000993,2023-07-05 10:00:00,958.42
JADAS,P000993,2023-07-05 11:00:00,858.58
JADAS,P000993,2023-07-05 12:00:00,1301.00
JADAS,P000993,2023-07-05 13:00:00,1342.92
JADAS,P000993,2023-07-05 14:00:00,1481.50
JADAS,P000993,2023-07-05 15:00:00,889.17
JADAS,P000993,2023-07-05 16:00:00,1067.50
JADAS,P000993,2023-07-05 17:00:00,877.83
JADAS,P000993,2023-07-05 18:00:00,613.58
JADAS,P000993,2023-07-05 19:00:00,539.42
JADAS,P000993,2023-07-05 20:00:00,69.58
JADAS,P000993,2023-07-05 21:00:00,8.58
JADAS,P000993,2023-07-05 22:00:00,0.00
JADAS,P000993,2023-07-05 23:00:00,0.00
JADAS,P000993,2023-07-06 00:00:00,0.00
JADAS,P000993,2023-07-06 01:00:00,0.00
JADAS,P000993,2023-07-06 02:00:00,0.00
JADAS,P000993,2023-07-06 03:00:00,0.00
JADAS,P000993,2023-07-06 04:00:00,0.00
JADAS,P000993,2023-07-06 05:00:00,0.00
JADAS,P000993,2023-07-06 06:00:00,8.25
JADAS,P000993,2023-07-06 07:00:00,97.58
JADAS,P000993,2023-07-06 08:00:00,398.08
JADAS,P000993,2023-07-06 09:00:00,793.50
JADAS,P000993,2023-07-06 10:00:00,1089.25
JADAS,P000993,2023-07-06 11:00:00,1662.08
JADAS,P000993,2023-07-06 12:00:00,1951.75
JADAS,P000993,2023-07-06 13:00:00,2090.83
JADAS,P000993,2023-07-06 14:00:00,1725.33
JADAS,P000993,2023-07-06 15:00:00,1957.00
JADAS,P000993,2023-07-06 16:00:00,1742.00
JADAS,P000993,2023-07-06 17:00:00,1504.33
JADAS,P000993,2023-07-06 18:00:00,905.33
JADAS,P000993,2023-07-06 19:00:00,427.17
JADAS,P000993,2023-07-06 20:00:00,242.50
JADAS,P000993,2023-07-06 21:00:00,42.67
JADAS,P000993,2023-07-06 22:00:00,0.00
JADAS,P000993,2023-07-06 23:00:00,0.00
JADAS,P000993,2023-07-07 00:00:00,0.00
JADAS,P000993,2023-07-07 01:00:00,0.00
JADAS,P000993,2023-07-07 02:00:00,0.00
JADAS,P000993,2023-07-07 03:00:00,0.00
JADAS,P000993,2023-07-07 04:00:00,0.00
JADAS,P000993,2023-07-07 05:00:00,0.00
JADAS,P000993,2023-07-07 06:00:00,6.67
JADAS,P000993,2023-07-07 07:00:00,68.83
JADAS,P000993,2023-07-07 08:00:00,323.33
JADAS,P000993,2023-07-07 09:00:00,843.67
JADAS,P000993,2023-07-07 10:00:00,1369.00
JADAS,P000993,2023-07-07 11:00:00,1767.00
JADAS,P000993,2023-07-07 12:00:00,2031.50
JADAS,P000993,2023-07-07 13:00:00,2171.58
JADAS,P000993,2023-07-07 14:00:00,2038.67
JADAS,P000993,2023-07-07 15:00:00,1705.00
JADAS,P000993,2023-07-07 16:00:00,427.00
JADAS,P000993,2023-07-07 17:00:00,36.08
JADAS,P000993,2023-07-07 18:00:00,21.83
JADAS,P000993,2023-07-07 19:00:00,4.17
JADAS,P000993,2023-07-07 20:00:00,0.00
JADAS,P000993,2023-07-07 21:00:00,30.75
JADAS,P000993,2023-07-07 22:00:00,0.00
JADAS,P000993,2023-07-07 23:00:00,0.00
JADAS,P000993,2023-07-08 00:00:00,0.00
JADAS,P000993,2023-07-08 01:00:00,0.00
JADAS,P000993,2023-07-08 02:00:00,0.00
JADAS,P000993,2023-07-08 03:00:00,0.00
JADAS,P000993,2023-07-08 04:00:00,0.00
JADAS,P000993,2023-07-08 05:00:00,0.00
JADAS,P000993,2023-07-08 06:00:00,4.00
JADAS,P000993,2023-07-08 07:00:00,66.75
JADAS,P000993,2023-07-08 08:00:00,313.50
JADAS,P000993,2023-07-08 09:00:00,823.83
JADAS,P000993,2023-07-08 10:00:00,1350.50
JADAS,P000993,2023-07-08 11:00:00,1716.67
JADAS,P000993,2023-07-08 12:00:00,1884.50
JADAS,P000993,2023-07-08 13:00:00,1990.83
JADAS,P000993,2023-07-08 14:00:00,2011.67
JADAS,P000993,2023-07-08 15:00:00,1706.00
JADAS,P000993,2023-07-08 16:00:00,1538.83
JADAS,P000993,2023-07-08 17:00:00,1168.17
JADAS,P000993,2023-07-08 18:00:00,617.67
JADAS,P000993,2023-07-08 19:00:00,363.67
JADAS,P000993,2023-07-08 20:00:00,131.58
JADAS,P000993,2023-07-08 21:00:00,12.33
JADAS,P000993,2023-07-08 22:00:00,0.00
JADAS,P000993,2023-07-08 23:00:00,0.00
JADAS,P000993,2023-07-09 00:00:00,0.00
JADAS,P000993,2023-07-09 01:00:00,0.00
JADAS,P000993,2023-07-09 02:00:00,0.00
JADAS,P000993,2023-07-09 03:00:00,0.00
JADAS,P000993,2023-07-09 04:00:00,0.00
JADAS,P000993,2023-07-09 05:00:00,0.00
JADAS,P000993,2023-07-09 06:00:00,6.75
JADAS,P000993,2023-07-09 07:00:00,75.00
JADAS,P000993,2023-07-09 08:00:00,316.17
JADAS,P000993,2023-07-09 09:00:00,815.17
JADAS,P000993,2023-07-09 10:00:00,1245.92
JADAS,P000993,2023-07-09 11:00:00,1640.67
JADAS,P000993,2023-07-09 12:00:00,1911.08
JADAS,P000993,2023-07-09 13:00:00,1765.50
JADAS,P000993,2023-07-09 14:00:00,2118.92
JADAS,P000993,2023-07-09 15:00:00,1839.42
JADAS,P000993,2023-07-09 16:00:00,1502.17
JADAS,P000993,2023-07-09 17:00:00,1278.17
JADAS,P000993,2023-07-09 18:00:00,868.33
JADAS,P000993,2023-07-09 19:00:00,430.75
JADAS,P000993,2023-07-09 20:00:00,131.25
JADAS,P000993,2023-07-09 21:00:00,11.75
JADAS,P000993,2023-07-09 22:00:00,0.00
JADAS,P000993,2023-07-09 23:00:00,0.00
JADAS,P000993,2023-07-10 00:00:00,0.00
JADAS,P000993,2023-07-10 01:00:00,0.00
JADAS,P000993,2023-07-10 02:00:00,0.00
JADAS,P000993,2023-07-10 03:00:00,0.00
JADAS,P000993,2023-07-10 04:00:00,0.00
JADAS,P000993,2023-07-10 05:00:00,0.00
JADAS,P000993,2023-07-10 06:00:00,1.58
JADAS,P000993,2023-07-10 07:00:00,98.58
JADAS,P000993,2023-07-10 08:00:00,304.42
JADAS,P000993,2023-07-10 09:00:00,641.00
JADAS,P000993,2023-07-10 10:00:00,1156.00
JADAS,P000993,2023-07-10 11:00:00,1718.58
JADAS,P000993,2023-07-10 12:00:00,1986.50
JADAS,P000993,2023-07-10 13:00:00,2126.50
JADAS,P000993,2023-07-10 14:00:00,2128.25
JADAS,P000993,2023-07-10 15:00:00,2032.08
JADAS,P000993,2023-07-10 16:00:00,1842.17
JADAS,P000993,2023-07-10 17:00:00,1525.75
JADAS,P000993,2023-07-10 18:00:00,1079.50
JADAS,P000993,2023-07-10 19:00:00,546.00
JADAS,P000993,2023-07-10 20:00:00,132.75
JADAS,P000993,2023-07-10 21:00:00,15.50
JADAS,P000993,2023-07-10 22:00:00,0.00
JADAS,P000993,2023-07-10 23:00:00,0.00
JADAS,P000993,2023-07-11 00:00:00,0.00
JADAS,P000993,2023-07-11 01:00:00,0.00
JADAS,P000993,2023-07-11 02:00:00,0.00
JADAS,P000993,2023-07-11 03:00:00,0.00
JADAS,P000993,2023-07-11 04:00:00,0.00
JADAS,P000993,2023-07-11 05:00:00,0.00
JADAS,P000993,2023-07-11 06:00:00,5.08
JADAS,P000993,2023-07-11 07:00:00,82.00
JADAS,P000993,2023-07-11 08:00:00,404.75
JADAS,P000993,2023-07-11 09:00:00,653.25
JADAS,P000993,2023-07-11 10:00:00,921.17
JADAS,P000993,2023-07-11 11:00:00,1484.17
JADAS,P000993,2023-07-11 12:00:00,1887.50
JADAS,P000993,2023-07-11 13:00:00,2027.00
JADAS,P000993,2023-07-11 14:00:00,2044.58
JADAS,P000993,2023-07-11 15:00:00,2023.75
JADAS,P000993,2023-07-11 16:00:00,1310.08
JADAS,P000993,2023-07-11 17:00:00,1050.92
JADAS,P000993,2023-07-11 18:00:00,983.17
JADAS,P000993,2023-07-11 19:00:00,526.83
JADAS,P000993,2023-07-11 20:00:00,128.50
JADAS,P000993,2023-07-11 21:00:00,12.67
JADAS,P000993,2023-07-11 22:00:00,0.00
JADAS,P000993,2023-07-11 23:00:00,0.00
JADAS,P000993,2023-07-12 00:00:00,0.00
JADAS,P000993,2023-07-12 01:00:00,0.00
JADAS,P000993,2023-07-12 02:00:00,0.00
JADAS,P000993,2023-07-12 03:00:00,0.00
JADAS,P000993,2023-07-12 04:00:00,0.00
JADAS,P000993,2023-07-12 05:00:00,0.00
JADAS,P000993,2023-07-12 06:00:00,8.33
JADAS,P000993,2023-07-12 07:00:00,94.17
JADAS,P000993,2023-07-12 08:00:00,300.33
JADAS,P000993,2023-07-12 09:00:00,731.58
JADAS,P000993,2023-07-12 10:00:00,724.50
JADAS,P000993,2023-07-12 11:00:00,622.25
JADAS,P000993,2023-07-12 12:00:00,836.00
JADAS,P000993,2023-07-12 13:00:00,1163.17
JADAS,P000993,2023-07-12 14:00:00,897.67
JADAS,P000993,2023-07-12 15:00:00,844.50
JADAS,P000993,2023-07-12 16:00:00,519.83
JADAS,P000993,2023-07-12 17:00:00,924.08
JADAS,P000993,2023-07-12 18:00:00,815.75
JADAS,P000993,2023-07-12 19:00:00,531.25
JADAS,P000993,2023-07-12 20:00:00,144.92
JADAS,P000993,2023-07-12 21:00:00,10.50
JADAS,P000993,2023-07-12 22:00:00,0.00
JADAS,P000993,2023-07-12 23:00:00,0.00
JADAS,P000993,2023-07-13 00:00:00,0.00
JADAS,P000993,2023-07-13 01:00:00,0.00
JADAS,P000993,2023-07-13 02:00:00,0.00
JADAS,P000993,2023-07-13 03:00:00,0.00
JADAS,P000993,2023-07-13 04:00:00,0.00
JADAS,P000993,2023-07-13 05:00:00,0.00
JADAS,P000993,2023-07-13 06:00:00,3.58
JADAS,P000993,2023-07-13 07:00:00,62.58
JADAS,P000993,2023-07-13 08:00:00,317.33
JADAS,P000993,2023-07-13 09:00:00,883.58
JADAS,P000993,2023-07-13 10:00:00,1432.67
JADAS,P000993,2023-07-13 11:00:00,1902.50
JADAS,P000993,2023-07-13 12:00:00,1714.75
JADAS,P000993,2023-07-13 13:00:00,1746.50
JADAS,P000993,2023-07-13 14:00:00,1700.17
JADAS,P000993,2023-07-13 15:00:00,1854.83
JADAS,P000993,2023-07-13 16:00:00,1797.00
JADAS,P000993,2023-07-13 17:00:00,1632.67
JADAS,P000993,2023-07-13 18:00:00,1137.17
JADAS,P000993,2023-07-13 19:00:00,580.25
JADAS,P000993,2023-07-13 20:00:00,130.25
JADAS,P000993,2023-07-13 21:00:00,13.83
JADAS,P000993,2023-07-13 22:00:00,0.00
JADAS,P000993,2023-07-13 23:00:00,0.00
JADAS,P000993,2023-07-14 00:00:00,0.00
JADAS,P000993,2023-07-14 01:00:00,0.00
JADAS,P000993,2023-07-14 02:00:00,0.00
JADAS,P000993,2023-07-14 03:00:00,0.00
JADAS,P000993,2023-07-14 04:00:00,0.00
JADAS,P000993,2023-07-14 05:00:00,0.00
JADAS,P000993,2023-07-14 06:00:00,3.67
JADAS,P000993,2023-07-14 07:00:00,50.25
JADAS,P000993,2023-07-14 08:00:00,283.25
JADAS,P000993,2023-07-14 09:00:00,834.42
JADAS,P000993,2023-07-14 10:00:00,1396.00
JADAS,P000993,2023-07-14 11:00:00,1807.92
JADAS,P000993,2023-07-14 12:00:00,2058.92
JADAS,P000993,2023-07-14 13:00:00,2175.42
JADAS,P000993,2023-07-14 14:00:00,2173.75
JADAS,P000993,2023-07-14 15:00:00,2068.42
JADAS,P000993,2023-07-14 16:00:00,1832.42
JADAS,P000993,2023-07-14 17:00:00,1521.50
JADAS,P000993,2023-07-14 18:00:00,1065.58
JADAS,P000993,2023-07-14 19:00:00,518.42
JADAS,P000993,2023-07-14 20:00:00,126.08
JADAS,P000993,2023-07-14 21:00:00,12.33
JADAS,P000993,2023-07-14 22:00:00,0.00
JADAS,P000993,2023-07-14 23:00:00,0.00
JADAS,P000993,2023-07-15 00:00:00,0.00
JADAS,P000993,2023-07-15 01:00:00,0.00
JADAS,P000993,2023-07-15 02:00:00,0.00
JADAS,P000993,2023-07-15 03:00:00,0.00
JADAS,P000993,2023-07-15 04:00:00,0.00
