﻿Installation,ID client,Date,Courbe de charge (kWh)
ATN,,2023-06-27 02:00:00,0.00
ATN,,2023-06-27 03:00:00,0.00
ATN,,2023-06-27 04:00:00,0.00
ATN,,2023-06-27 05:00:00,0.00
ATN,,2023-06-27 06:00:00,15.92
ATN,,2023-06-27 07:00:00,186.33
ATN,,2023-06-27 08:00:00,470.08
ATN,,2023-06-27 09:00:00,806.42
ATN,,2023-06-27 10:00:00,1009.00
ATN,,2023-06-27 11:00:00,1259.42
ATN,,2023-06-27 12:00:00,1459.75
ATN,,2023-06-27 13:00:00,1752.08
ATN,,2023-06-27 14:00:00,1667.58
ATN,,2023-06-27 15:00:00,1346.50
ATN,,2023-06-27 16:00:00,1247.83
ATN,,2023-06-27 17:00:00,1078.25
ATN,,2023-06-27 18:00:00,656.83
ATN,,2023-06-27 19:00:00,376.58
ATN,,2023-06-27 20:00:00,197.92
ATN,,2023-06-27 21:00:00,36.58
ATN,,2023-06-27 22:00:00,0.00
ATN,,2023-06-27 23:00:00,0.00
ATN,,2023-06-28 00:00:00,0.00
ATN,,2023-06-28 01:00:00,0.00
ATN,,2023-06-28 02:00:00,0.00
ATN,,2023-06-28 03:00:00,0.00
ATN,,2023-06-28 04:00:00,0.00
ATN,,2023-06-28 05:00:00,0.00
ATN,,2023-06-28 06:00:00,14.25
ATN,,2023-06-28 07:00:00,161.50
ATN,,2023-06-28 08:00:00,456.75
ATN,,2023-06-28 09:00:00,766.00
ATN,,2023-06-28 10:00:00,1082.50
ATN,,2023-06-28 11:00:00,1353.83
ATN,,2023-06-28 12:00:00,1545.08
ATN,,2023-06-28 13:00:00,1626.25
ATN,,2023-06-28 14:00:00,1606.67
ATN,,2023-06-28 15:00:00,1547.17
ATN,,2023-06-28 16:00:00,1388.58
ATN,,2023-06-28 17:00:00,1161.83
ATN,,2023-06-28 18:00:00,826.33
ATN,,2023-06-28 19:00:00,485.75
ATN,,2023-06-28 20:00:00,197.42
ATN,,2023-06-28 21:00:00,25.08
ATN,,2023-06-28 22:00:00,0.00
ATN,,2023-06-28 23:00:00,0.00
ATN,,2023-06-29 00:00:00,0.00
ATN,,2023-06-29 01:00:00,0.00
ATN,,2023-06-29 02:00:00,0.00
ATN,,2023-06-29 03:00:00,0.00
ATN,,2023-06-29 04:00:00,0.00
ATN,,2023-06-29 05:00:00,0.00
ATN,,2023-06-29 06:00:00,7.17
ATN,,2023-06-29 07:00:00,180.42
ATN,,2023-06-29 08:00:00,440.25
ATN,,2023-06-29 09:00:00,815.08
ATN,,2023-06-29 10:00:00,1170.25
ATN,,2023-06-29 11:00:00,1173.75
ATN,,2023-06-29 12:00:00,1381.08
ATN,,2023-06-29 13:00:00,1103.83
ATN,,2023-06-29 14:00:00,614.75
ATN,,2023-06-29 15:00:00,729.83
ATN,,2023-06-29 16:00:00,696.00
ATN,,2023-06-29 17:00:00,815.58
ATN,,2023-06-29 18:00:00,246.42
ATN,,2023-06-29 19:00:00,55.75
ATN,,2023-06-29 20:00:00,62.25
ATN,,2023-06-29 21:00:00,23.83
ATN,,2023-06-29 22:00:00,0.00
ATN,,2023-06-29 23:00:00,0.00
ATN,,2023-06-30 00:00:00,0.00
ATN,,2023-06-30 01:00:00,0.00
ATN,,2023-06-30 02:00:00,0.00
ATN,,2023-06-30 03:00:00,0.00
ATN,,2023-06-30 04:00:00,0.00
ATN,,2023-06-30 05:00:00,0.00
ATN,,2023-06-30 06:00:00,17.00
ATN,,2023-06-30 07:00:00,94.08
ATN,,2023-06-30 08:00:00,388.83
ATN,,2023-06-30 09:00:00,598.08
ATN,,2023-06-30 10:00:00,876.67
ATN,,2023-06-30 11:00:00,1141.75
ATN,,2023-06-30 12:00:00,894.92
ATN,,2023-06-30 13:00:00,1336.08
ATN,,2023-06-30 14:00:00,1579.33
ATN,,2023-06-30 15:00:00,1463.08
ATN,,2023-06-30 16:00:00,1000.75
ATN,,2023-06-30 17:00:00,873.08
ATN,,2023-06-30 18:00:00,659.75
ATN,,2023-06-30 19:00:00,368.17
ATN,,2023-06-30 20:00:00,125.83
ATN,,2023-06-30 21:00:00,16.33
ATN,,2023-06-30 22:00:00,0.00
ATN,,2023-06-30 23:00:00,0.00
ATN,,2023-07-01 00:00:00,0.00
ATN,,2023-07-01 01:00:00,0.00
ATN,,2023-07-01 02:00:00,0.00
ATN,,2023-07-01 03:00:00,0.00
ATN,,2023-07-01 04:00:00,0.00
ATN,,2023-07-01 05:00:00,0.00
ATN,,2023-07-01 06:00:00,0.08
ATN,,2023-07-01 07:00:00,31.67
ATN,,2023-07-01 08:00:00,172.42
ATN,,2023-07-01 09:00:00,254.42
ATN,,2023-07-01 10:00:00,357.67
ATN,,2023-07-01 11:00:00,560.08
ATN,,2023-07-01 12:00:00,595.50
ATN,,2023-07-01 13:00:00,972.92
ATN,,2023-07-01 14:00:00,803.75
ATN,,2023-07-01 15:00:00,0.00
ATN,,2023-07-01 16:00:00,0.00
ATN,,2023-07-01 17:00:00,321.92
ATN,,2023-07-01 18:00:00,551.58
ATN,,2023-07-01 19:00:00,465.42
ATN,,2023-07-01 20:00:00,198.92
ATN,,2023-07-01 21:00:00,16.50
ATN,,2023-07-01 22:00:00,0.00
ATN,,2023-07-01 23:00:00,0.00
ATN,,2023-07-02 00:00:00,0.00
ATN,,2023-07-02 01:00:00,0.00
ATN,,2023-07-02 02:00:00,0.00
ATN,,2023-07-02 03:00:00,0.00
ATN,,2023-07-02 04:00:00,0.00
ATN,,2023-07-02 05:00:00,0.00
ATN,,2023-07-02 06:00:00,0.00
ATN,,2023-07-02 07:00:00,0.00
ATN,,2023-07-02 08:00:00,0.00
ATN,,2023-07-02 09:00:00,0.00
ATN,,2023-07-02 10:00:00,0.00
ATN,,2023-07-02 11:00:00,0.00
ATN,,2023-07-02 12:00:00,0.00
ATN,,2023-07-02 13:00:00,0.00
ATN,,2023-07-02 14:00:00,0.00
ATN,,2023-07-02 15:00:00,0.00
ATN,,2023-07-02 16:00:00,0.00
ATN,,2023-07-02 17:00:00,0.00
ATN,,2023-07-02 18:00:00,0.00
ATN,,2023-07-02 19:00:00,338.42
ATN,,2023-07-02 20:00:00,144.25
ATN,,2023-07-02 21:00:00,21.67
ATN,,2023-07-02 22:00:00,0.00
ATN,,2023-07-02 23:00:00,0.00
ATN,,2023-07-03 00:00:00,0.00
ATN,,2023-07-03 01:00:00,0.00
ATN,,2023-07-03 02:00:00,0.00
ATN,,2023-07-03 03:00:00,0.00
ATN,,2023-07-03 04:00:00,0.00
ATN,,2023-07-03 05:00:00,0.00
ATN,,2023-07-03 06:00:00,15.25
ATN,,2023-07-03 07:00:00,188.67
ATN,,2023-07-03 08:00:00,570.50
ATN,,2023-07-03 09:00:00,876.17
ATN,,2023-07-03 10:00:00,936.00
ATN,,2023-07-03 11:00:00,1580.50
ATN,,2023-07-03 12:00:00,1365.42
ATN,,2023-07-03 13:00:00,1201.67
ATN,,2023-07-03 14:00:00,1647.17
ATN,,2023-07-03 15:00:00,1281.17
ATN,,2023-07-03 16:00:00,901.92
ATN,,2023-07-03 17:00:00,1460.50
ATN,,2023-07-03 18:00:00,674.58
ATN,,2023-07-03 19:00:00,538.08
ATN,,2023-07-03 20:00:00,276.75
ATN,,2023-07-03 21:00:00,32.58
ATN,,2023-07-03 22:00:00,0.00
ATN,,2023-07-03 23:00:00,0.00
ATN,,2023-07-04 00:00:00,0.00
ATN,,2023-07-04 01:00:00,0.00
ATN,,2023-07-04 02:00:00,0.00
ATN,,2023-07-04 03:00:00,0.00
ATN,,2023-07-04 04:00:00,0.00
ATN,,2023-07-04 05:00:00,0.00
ATN,,2023-07-04 06:00:00,8.67
ATN,,2023-07-04 07:00:00,107.83
ATN,,2023-07-04 08:00:00,198.58
ATN,,2023-07-04 09:00:00,298.50
ATN,,2023-07-04 10:00:00,516.33
ATN,,2023-07-04 11:00:00,933.08
ATN,,2023-07-04 12:00:00,1383.83
ATN,,2023-07-04 13:00:00,1598.92
ATN,,2023-07-04 14:00:00,1462.58
ATN,,2023-07-04 15:00:00,1360.58
ATN,,2023-07-04 16:00:00,1291.83
ATN,,2023-07-04 17:00:00,931.83
ATN,,2023-07-04 18:00:00,658.42
ATN,,2023-07-04 19:00:00,586.92
ATN,,2023-07-04 20:00:00,219.67
ATN,,2023-07-04 21:00:00,23.75
ATN,,2023-07-04 22:00:00,0.00
ATN,,2023-07-04 23:00:00,0.00
ATN,,2023-07-05 00:00:00,0.00
ATN,,2023-07-05 01:00:00,0.00
ATN,,2023-07-05 02:00:00,0.00
ATN,,2023-07-05 03:00:00,0.00
ATN,,2023-07-05 04:00:00,0.00
ATN,,2023-07-05 05:00:00,0.00
ATN,,2023-07-05 06:00:00,14.50
ATN,,2023-07-05 07:00:00,135.17
ATN,,2023-07-05 08:00:00,272.17
ATN,,2023-07-05 09:00:00,838.50
ATN,,2023-07-05 10:00:00,1203.92
ATN,,2023-07-05 11:00:00,1216.83
ATN,,2023-07-05 12:00:00,1004.83
ATN,,2023-07-05 13:00:00,1373.08
ATN,,2023-07-05 14:00:00,917.83
ATN,,2023-07-05 15:00:00,1098.83
ATN,,2023-07-05 16:00:00,1093.67
ATN,,2023-07-05 17:00:00,778.42
ATN,,2023-07-05 18:00:00,673.17
ATN,,2023-07-05 19:00:00,397.25
ATN,,2023-07-05 20:00:00,105.50
ATN,,2023-07-05 21:00:00,7.33
ATN,,2023-07-05 22:00:00,0.00
ATN,,2023-07-05 23:00:00,0.00
ATN,,2023-07-06 00:00:00,0.00
ATN,,2023-07-06 01:00:00,0.00
ATN,,2023-07-06 02:00:00,0.00
ATN,,2023-07-06 03:00:00,0.00
ATN,,2023-07-06 04:00:00,0.00
ATN,,2023-07-06 05:00:00,0.00
ATN,,2023-07-06 06:00:00,16.17
ATN,,2023-07-06 07:00:00,175.75
ATN,,2023-07-06 08:00:00,490.92
ATN,,2023-07-06 09:00:00,917.92
ATN,,2023-07-06 10:00:00,1238.17
ATN,,2023-07-06 11:00:00,1519.08
ATN,,2023-07-06 12:00:00,1700.08
ATN,,2023-07-06 13:00:00,1509.00
ATN,,2023-07-06 14:00:00,1247.00
ATN,,2023-07-06 15:00:00,994.00
ATN,,2023-07-06 16:00:00,1192.92
ATN,,2023-07-06 17:00:00,1232.50
ATN,,2023-07-06 18:00:00,744.33
ATN,,2023-07-06 19:00:00,383.25
ATN,,2023-07-06 20:00:00,183.92
ATN,,2023-07-06 21:00:00,19.08
ATN,,2023-07-06 22:00:00,0.00
ATN,,2023-07-06 23:00:00,0.00
ATN,,2023-07-07 00:00:00,0.00
ATN,,2023-07-07 01:00:00,0.00
ATN,,2023-07-07 02:00:00,0.00
ATN,,2023-07-07 03:00:00,0.00
ATN,,2023-07-07 04:00:00,0.00
ATN,,2023-07-07 05:00:00,0.00
ATN,,2023-07-07 06:00:00,10.92
ATN,,2023-07-07 07:00:00,180.83
ATN,,2023-07-07 08:00:00,531.42
ATN,,2023-07-07 09:00:00,903.58
ATN,,2023-07-07 10:00:00,1208.92
ATN,,2023-07-07 11:00:00,1538.42
ATN,,2023-07-07 12:00:00,1676.83
ATN,,2023-07-07 13:00:00,1726.92
ATN,,2023-07-07 14:00:00,1652.50
ATN,,2023-07-07 15:00:00,1259.33
ATN,,2023-07-07 16:00:00,173.67
ATN,,2023-07-07 17:00:00,65.42
ATN,,2023-07-07 18:00:00,61.33
ATN,,2023-07-07 19:00:00,0.75
ATN,,2023-07-07 20:00:00,0.00
ATN,,2023-07-07 21:00:00,8.67
ATN,,2023-07-07 22:00:00,0.00
ATN,,2023-07-07 23:00:00,0.00
ATN,,2023-07-08 00:00:00,0.00
ATN,,2023-07-08 01:00:00,0.00
ATN,,2023-07-08 02:00:00,0.00
ATN,,2023-07-08 03:00:00,0.00
ATN,,2023-07-08 04:00:00,0.00
ATN,,2023-07-08 05:00:00,0.00
ATN,,2023-07-08 06:00:00,4.42
ATN,,2023-07-08 07:00:00,89.75
ATN,,2023-07-08 08:00:00,522.42
ATN,,2023-07-08 09:00:00,906.75
ATN,,2023-07-08 10:00:00,1257.25
ATN,,2023-07-08 11:00:00,1512.83
ATN,,2023-07-08 12:00:00,1592.83
ATN,,2023-07-08 13:00:00,1589.33
ATN,,2023-07-08 14:00:00,1591.58
ATN,,2023-07-08 15:00:00,1574.50
ATN,,2023-07-08 16:00:00,1451.42
ATN,,2023-07-08 17:00:00,1157.75
ATN,,2023-07-08 18:00:00,667.83
ATN,,2023-07-08 19:00:00,421.92
ATN,,2023-07-08 20:00:00,188.92
ATN,,2023-07-08 21:00:00,28.33
ATN,,2023-07-08 22:00:00,0.00
ATN,,2023-07-08 23:00:00,0.00
ATN,,2023-07-09 00:00:00,0.00
ATN,,2023-07-09 01:00:00,0.00
ATN,,2023-07-09 02:00:00,0.00
ATN,,2023-07-09 03:00:00,0.00
ATN,,2023-07-09 04:00:00,0.00
ATN,,2023-07-09 05:00:00,0.00
ATN,,2023-07-09 06:00:00,10.83
ATN,,2023-07-09 07:00:00,129.17
ATN,,2023-07-09 08:00:00,510.08
ATN,,2023-07-09 09:00:00,888.08
ATN,,2023-07-09 10:00:00,1214.00
ATN,,2023-07-09 11:00:00,1455.58
ATN,,2023-07-09 12:00:00,1602.33
ATN,,2023-07-09 13:00:00,1678.33
ATN,,2023-07-09 14:00:00,1633.67
ATN,,2023-07-09 15:00:00,1570.25
ATN,,2023-07-09 16:00:00,1555.33
ATN,,2023-07-09 17:00:00,1262.00
ATN,,2023-07-09 18:00:00,910.83
ATN,,2023-07-09 19:00:00,471.83
ATN,,2023-07-09 20:00:00,192.92
ATN,,2023-07-09 21:00:00,16.25
ATN,,2023-07-09 22:00:00,0.00
ATN,,2023-07-09 23:00:00,0.00
ATN,,2023-07-10 00:00:00,0.00
ATN,,2023-07-10 01:00:00,0.00
ATN,,2023-07-10 02:00:00,0.00
ATN,,2023-07-10 03:00:00,0.00
ATN,,2023-07-10 04:00:00,0.00
ATN,,2023-07-10 05:00:00,0.00
ATN,,2023-07-10 06:00:00,7.17
ATN,,2023-07-10 07:00:00,102.67
ATN,,2023-07-10 08:00:00,317.42
ATN,,2023-07-10 09:00:00,832.33
ATN,,2023-07-10 10:00:00,1231.25
ATN,,2023-07-10 11:00:00,1483.67
ATN,,2023-07-10 12:00:00,1637.17
ATN,,2023-07-10 13:00:00,1693.50
ATN,,2023-07-10 14:00:00,1672.33
ATN,,2023-07-10 15:00:00,1582.75
ATN,,2023-07-10 16:00:00,1433.08
ATN,,2023-07-10 17:00:00,1209.00
ATN,,2023-07-10 18:00:00,885.75
ATN,,2023-07-10 19:00:00,512.75
ATN,,2023-07-10 20:00:00,193.08
ATN,,2023-07-10 21:00:00,19.25
ATN,,2023-07-10 22:00:00,0.00
ATN,,2023-07-10 23:00:00,0.00
ATN,,2023-07-11 00:00:00,0.00
ATN,,2023-07-11 01:00:00,0.00
ATN,,2023-07-11 02:00:00,0.00
ATN,,2023-07-11 03:00:00,0.00
ATN,,2023-07-11 04:00:00,0.00
ATN,,2023-07-11 05:00:00,0.00
ATN,,2023-07-11 06:00:00,11.00
ATN,,2023-07-11 07:00:00,160.67
ATN,,2023-07-11 08:00:00,475.25
ATN,,2023-07-11 09:00:00,828.83
ATN,,2023-07-11 10:00:00,1134.58
ATN,,2023-07-11 11:00:00,1417.83
ATN,,2023-07-11 12:00:00,1579.08
ATN,,2023-07-11 13:00:00,1648.83
ATN,,2023-07-11 14:00:00,1648.83
ATN,,2023-07-11 15:00:00,1366.92
ATN,,2023-07-11 16:00:00,1384.00
ATN,,2023-07-11 17:00:00,1123.00
ATN,,2023-07-11 18:00:00,717.17
ATN,,2023-07-11 19:00:00,371.33
ATN,,2023-07-11 20:00:00,142.58
ATN,,2023-07-11 21:00:00,4.83
ATN,,2023-07-11 22:00:00,0.00
ATN,,2023-07-11 23:00:00,0.00
ATN,,2023-07-12 00:00:00,0.00
ATN,,2023-07-12 01:00:00,0.00
ATN,,2023-07-12 02:00:00,0.00
ATN,,2023-07-12 03:00:00,0.00
ATN,,2023-07-12 04:00:00,0.00
ATN,,2023-07-12 05:00:00,0.00
ATN,,2023-07-12 06:00:00,9.33
ATN,,2023-07-12 07:00:00,171.17
ATN,,2023-07-12 08:00:00,421.25
ATN,,2023-07-12 09:00:00,957.00
ATN,,2023-07-12 10:00:00,966.92
ATN,,2023-07-12 11:00:00,877.50
ATN,,2023-07-12 12:00:00,1056.92
ATN,,2023-07-12 13:00:00,1262.83
ATN,,2023-07-12 14:00:00,1098.83
ATN,,2023-07-12 15:00:00,1089.33
ATN,,2023-07-12 16:00:00,1098.67
ATN,,2023-07-12 17:00:00,927.58
ATN,,2023-07-12 18:00:00,639.25
ATN,,2023-07-12 19:00:00,295.50
ATN,,2023-07-12 20:00:00,229.17
ATN,,2023-07-12 21:00:00,14.42
ATN,,2023-07-12 22:00:00,0.00
ATN,,2023-07-12 23:00:00,0.00
ATN,,2023-07-13 00:00:00,0.00
ATN,,2023-07-13 01:00:00,0.00
ATN,,2023-07-13 02:00:00,0.00
ATN,,2023-07-13 03:00:00,0.00
ATN,,2023-07-13 04:00:00,0.00
ATN,,2023-07-13 05:00:00,0.00
ATN,,2023-07-13 06:00:00,8.83
ATN,,2023-07-13 07:00:00,138.17
ATN,,2023-07-13 08:00:00,526.67
ATN,,2023-07-13 09:00:00,942.92
ATN,,2023-07-13 10:00:00,1317.75
ATN,,2023-07-13 11:00:00,1422.58
ATN,,2023-07-13 12:00:00,1652.50
ATN,,2023-07-13 13:00:00,1676.00
ATN,,2023-07-13 14:00:00,1558.33
ATN,,2023-07-13 15:00:00,1560.58
ATN,,2023-07-13 16:00:00,1481.83
ATN,,2023-07-13 17:00:00,1252.92
ATN,,2023-07-13 18:00:00,945.00
ATN,,2023-07-13 19:00:00,548.67
ATN,,2023-07-13 20:00:00,202.75
ATN,,2023-07-13 21:00:00,17.75
ATN,,2023-07-13 22:00:00,0.00
ATN,,2023-07-13 23:00:00,0.00
ATN,,2023-07-14 00:00:00,0.00
ATN,,2023-07-14 01:00:00,0.00
ATN,,2023-07-14 02:00:00,0.00
ATN,,2023-07-14 03:00:00,0.00
ATN,,2023-07-14 04:00:00,0.00
ATN,,2023-07-14 05:00:00,0.00
ATN,,2023-07-14 06:00:00,9.25
ATN,,2023-07-14 07:00:00,158.42
ATN,,2023-07-14 08:00:00,527.75
ATN,,2023-07-14 09:00:00,914.42
ATN,,2023-07-14 10:00:00,1280.75
ATN,,2023-07-14 11:00:00,1542.17
ATN,,2023-07-14 12:00:00,1676.42
ATN,,2023-07-14 13:00:00,1720.75
ATN,,2023-07-14 14:00:00,1698.50
ATN,,2023-07-14 15:00:00,1610.75
ATN,,2023-07-14 16:00:00,1455.25
ATN,,2023-07-14 17:00:00,1224.08
ATN,,2023-07-14 18:00:00,881.33
ATN,,2023-07-14 19:00:00,495.75
ATN,,2023-07-14 20:00:00,166.17
ATN,,2023-07-14 21:00:00,11.17
ATN,,2023-07-14 22:00:00,0.00
ATN,,2023-07-14 23:00:00,0.00
ATN,,2023-07-15 00:00:00,0.00
ATN,,2023-07-15 01:00:00,0.00
ATN,,2023-07-15 02:00:00,0.00
ATN,,2023-07-15 03:00:00,0.00
ATN,,2023-07-15 04:00:00,0.00
ATN,,2023-07-15 05:00:00,0.00
ATN,,2023-07-15 06:00:00,6.42
ATN,,2023-07-15 07:00:00,139.50
ATN,,2023-07-15 08:00:00,491.92
ATN,,2023-07-15 09:00:00,914.25
ATN,,2023-07-15 10:00:00,1269.58
ATN,,2023-07-15 11:00:00,386.33
ATN,,2023-07-15 12:00:00,0.00
ATN,,2023-07-15 13:00:00,0.00
ATN,,2023-07-15 14:00:00,0.00
ATN,,2023-07-15 15:00:00,0.00
ATN,,2023-07-15 16:00:00,0.00
ATN,,2023-07-15 17:00:00,0.00
ATN,,2023-07-15 18:00:00,0.00
ATN,,2023-07-15 19:00:00,0.00
ATN,,2023-07-15 20:00:00,0.00
ATN,,2023-07-15 21:00:00,0.00
ATN,,2023-07-15 22:00:00,0.00
ATN,,2023-07-15 23:00:00,0.00
ATN,,2023-07-16 00:00:00,0.00
ATN,,2023-07-16 01:00:00,0.00
ATN,,2023-07-16 02:00:00,0.00
ATN,,2023-07-16 03:00:00,0.00
ATN,,2023-07-16 04:00:00,0.00
ATN,,2023-07-16 05:00:00,0.00
ATN,,2023-07-16 06:00:00,0.00
ATN,,2023-07-16 07:00:00,0.00
ATN,,2023-07-16 08:00:00,0.00
ATN,,2023-07-16 09:00:00,0.00
ATN,,2023-07-16 10:00:00,0.00
ATN,,2023-07-16 11:00:00,0.00
ATN,,2023-07-16 12:00:00,0.00
ATN,,2023-07-16 13:00:00,0.00
ATN,,2023-07-16 14:00:00,0.00
ATN,,2023-07-16 15:00:00,0.00
ATN,,2023-07-16 16:00:00,0.00
ATN,,2023-07-16 17:00:00,0.00
ATN,,2023-07-16 18:00:00,0.00
ATN,,2023-07-16 19:00:00,0.00
ATN,,2023-07-16 20:00:00,0.00
ATN,,2023-07-16 21:00:00,0.00
ATN,,2023-07-16 22:00:00,0.00
ATN,,2023-07-16 23:00:00,0.00
ATN,,2023-07-17 00:00:00,0.00
ATN,,2023-07-17 01:00:00,0.00
ATN,,2023-07-17 02:00:00,0.00
ATN,,2023-07-17 03:00:00,0.00
ATN,,2023-07-17 04:00:00,0.00
ATN,,2023-07-17 05:00:00,0.00
ATN,,2023-07-17 06:00:00,0.00
ATN,,2023-07-17 07:00:00,0.00
ATN,,2023-07-17 08:00:00,261.08
ATN,,2023-07-17 09:00:00,836.58
ATN,,2023-07-17 10:00:00,1113.92
ATN,,2023-07-17 11:00:00,1090.17
ATN,,2023-07-17 12:00:00,1198.58
ATN,,2023-07-17 13:00:00,1234.50
ATN,,2023-07-17 14:00:00,1495.33
ATN,,2023-07-17 15:00:00,1337.25
ATN,,2023-07-17 16:00:00,1249.42
ATN,,2023-07-17 17:00:00,1138.25
ATN,,2023-07-17 18:00:00,798.75
ATN,,2023-07-17 19:00:00,482.42
ATN,,2023-07-17 20:00:00,191.08
ATN,,2023-07-17 21:00:00,21.17
ATN,,2023-07-17 22:00:00,0.00
ATN,,2023-07-17 23:00:00,0.00
ATN,,2023-07-18 00:00:00,0.00
ATN,,2023-07-18 01:00:00,0.00
ATN,,2023-07-18 02:00:00,0.00
ATN,,2023-07-18 03:00:00,0.00
ATN,,2023-07-18 04:00:00,0.00
ATN,,2023-07-18 05:00:00,0.00
ATN,,2023-07-18 06:00:00,4.67
ATN,,2023-07-18 07:00:00,123.92
ATN,,2023-07-18 08:00:00,451.42
ATN,,2023-07-18 09:00:00,796.25
ATN,,2023-07-18 10:00:00,1114.25
ATN,,2023-07-18 11:00:00,1355.00
ATN,,2023-07-18 12:00:00,1218.83
ATN,,2023-07-18 13:00:00,1460.08
ATN,,2023-07-18 14:00:00,1238.17
ATN,,2023-07-18 15:00:00,1504.33
ATN,,2023-07-18 16:00:00,1052.33
ATN,,2023-07-18 17:00:00,1138.42
ATN,,2023-07-18 18:00:00,853.08
ATN,,2023-07-18 19:00:00,594.58
ATN,,2023-07-18 20:00:00,214.67
ATN,,2023-07-18 21:00:00,30.67
ATN,,2023-07-18 22:00:00,0.00
ATN,,2023-07-18 23:00:00,0.00
ATN,,2023-07-19 00:00:00,0.00
ATN,,2023-07-19 01:00:00,0.00
ATN,,2023-07-19 02:00:00,0.00
ATN,,2023-07-19 03:00:00,0.00
ATN,,2023-07-19 04:00:00,0.00
ATN,,2023-07-19 05:00:00,0.00
ATN,,2023-07-19 06:00:00,1.17
ATN,,2023-07-19 07:00:00,54.42
ATN,,2023-07-19 08:00:00,204.25
ATN,,2023-07-19 09:00:00,331.33
ATN,,2023-07-19 10:00:00,573.58
ATN,,2023-07-19 11:00:00,764.50
ATN,,2023-07-19 12:00:00,1296.75
ATN,,2023-07-19 13:00:00,1751.17
ATN,,2023-07-19 14:00:00,1734.17
ATN,,2023-07-19 15:00:00,1609.42
ATN,,2023-07-19 16:00:00,1509.50
ATN,,2023-07-19 17:00:00,1256.67
ATN,,2023-07-19 18:00:00,908.83
ATN,,2023-07-19 19:00:00,516.67
ATN,,2023-07-19 20:00:00,173.83
ATN,,2023-07-19 21:00:00,13.42
ATN,,2023-07-19 22:00:00,0.00
ATN,,2023-07-19 23:00:00,0.00
ATN,,2023-07-20 00:00:00,0.00
ATN,,2023-07-20 01:00:00,0.00
ATN,,2023-07-20 02:00:00,0.00
ATN,,2023-07-20 03:00:00,0.00
ATN,,2023-07-20 04:00:00,0.00
ATN,,2023-07-20 05:00:00,0.00
ATN,,2023-07-20 06:00:00,6.25
ATN,,2023-07-20 07:00:00,116.17
ATN,,2023-07-20 08:00:00,484.00
ATN,,2023-07-20 09:00:00,876.58
ATN,,2023-07-20 10:00:00,1229.92
ATN,,2023-07-20 11:00:00,1495.58
ATN,,2023-07-20 12:00:00,1658.67
ATN,,2023-07-20 13:00:00,1734.83
ATN,,2023-07-20 14:00:00,1711.33
ATN,,2023-07-20 15:00:00,1627.75
ATN,,2023-07-20 16:00:00,1483.33
ATN,,2023-07-20 17:00:00,904.42
ATN,,2023-07-20 18:00:00,663.25
ATN,,2023-07-20 19:00:00,423.17
ATN,,2023-07-20 20:00:00,75.75
ATN,,2023-07-20 21:00:00,4.25
ATN,,2023-07-20 22:00:00,0.00
ATN,,2023-07-20 23:00:00,0.00
ATN,,2023-07-21 00:00:00,0.00
ATN,,2023-07-21 01:00:00,0.00
ATN,,2023-07-21 02:00:00,0.00
ATN,,2023-07-21 03:00:00,0.00
ATN,,2023-07-21 04:00:00,0.00
ATN,,2023-07-21 05:00:00,0.00
ATN,,2023-07-21 06:00:00,4.92
ATN,,2023-07-21 07:00:00,133.25
ATN,,2023-07-21 08:00:00,515.67
ATN,,2023-07-21 09:00:00,868.42
ATN,,2023-07-21 10:00:00,1187.42
ATN,,2023-07-21 11:00:00,1412.25
ATN,,2023-07-21 12:00:00,1406.67
ATN,,2023-07-21 13:00:00,1588.42
ATN,,2023-07-21 14:00:00,1554.92
ATN,,2023-07-21 15:00:00,1501.92
ATN,,2023-07-21 16:00:00,1584.92
ATN,,2023-07-21 17:00:00,1259.25
ATN,,2023-07-21 18:00:00,575.58
ATN,,2023-07-21 19:00:00,362.42
ATN,,2023-07-21 20:00:00,157.33
ATN,,2023-07-21 21:00:00,12.58
ATN,,2023-07-21 22:00:00,0.00
ATN,,2023-07-21 23:00:00,0.00
ATN,,2023-07-22 00:00:00,0.00
ATN,,2023-07-22 01:00:00,0.00
ATN,,2023-07-22 02:00:00,0.00
ATN,,2023-07-22 03:00:00,0.00
ATN,,2023-07-22 04:00:00,0.00
ATN,,2023-07-22 05:00:00,0.00
ATN,,2023-07-22 06:00:00,3.33
ATN,,2023-07-22 07:00:00,127.67
ATN,,2023-07-22 08:00:00,433.75
ATN,,2023-07-22 09:00:00,815.25
ATN,,2023-07-22 10:00:00,1187.42
ATN,,2023-07-22 11:00:00,1483.75
ATN,,2023-07-22 12:00:00,1630.08
ATN,,2023-07-22 13:00:00,1697.67
ATN,,2023-07-22 14:00:00,1694.50
ATN,,2023-07-22 15:00:00,1603.83
ATN,,2023-07-22 16:00:00,1431.33
ATN,,2023-07-22 17:00:00,1190.50
ATN,,2023-07-22 18:00:00,842.92
ATN,,2023-07-22 19:00:00,466.33
ATN,,2023-07-22 20:00:00,168.08
ATN,,2023-07-22 21:00:00,10.67
ATN,,2023-07-22 22:00:00,0.00
ATN,,2023-07-22 23:00:00,0.00
ATN,,2023-07-23 00:00:00,0.00
ATN,,2023-07-23 01:00:00,0.00
ATN,,2023-07-23 02:00:00,0.00
ATN,,2023-07-23 03:00:00,0.00
ATN,,2023-07-23 04:00:00,0.00
ATN,,2023-07-23 05:00:00,0.00
